subject_id,scenario_label,stimulus_index,action_condition,effort_condition,intimacy_condition,stage,response
92c142c4-82cc-5502-b855-bdb217458a6a,hike,7,low_risk_share,high,somewhat_formal,posterior,0.62
92c142c4-82cc-5502-b855-bdb217458a6a,soup,8,no_share,low,max_formal,prior,0.58
92c142c4-82cc-5502-b855-bdb217458a6a,soup,8,no_share,low,max_formal,posterior,0.37
92c142c4-82cc-5502-b855-bdb217458a6a,wedding,9,high_risk_share,low,somewhat_intimate,prior,0.72
92c142c4-82cc-5502-b855-bdb217458a6a,wedding,9,high_risk_share,low,somewhat_intimate,posterior,0.84
92c142c4-82cc-5502-b855-bdb217458a6a,oysters,10,high_risk_share,high,somewhat_formal,prior,0.65
92c142c4-82cc-5502-b855-bdb217458a6a,oysters,10,high_risk_share,high,somewhat_formal,posterior,0.95
92c142c4-82cc-5502-b855-bdb217458a6a,fair,11,low_risk_share,high,somewhat_intimate,prior,0.59
92c142c4-82cc-5502-b855-bdb217458a6a,fair,11,low_risk_share,high,somewhat_intimate,posterior,0.79
92c142c4-82cc-5502-b855-bdb217458a6a,brunch,12,high_risk_share,high,somewhat_intimate,prior,0.31
92c142c4-82cc-5502-b855-bdb217458a6a,brunch,12,high_risk_share,high,somewhat_intimate,posterior,0.65
92c142c4-82cc-5502-b855-bdb217458a6a,basketball,13,no_share,low,max_intimate,prior,0.39
92c142c4-82cc-5502-b855-bdb217458a6a,basketball,13,no_share,low,max_intimate,posterior,0.28
92c142c4-82cc-5502-b855-bdb217458a6a,takeout,14,low_risk_share,low,somewhat_formal,prior,0.41
92c142c4-82cc-5502-b855-bdb217458a6a,takeout,14,low_risk_share,low,somewhat_formal,posterior,0.61
92c142c4-82cc-5502-b855-bdb217458a6a,social,15,low_risk_share,low,max_formal,prior,0.38
92c142c4-82cc-5502-b855-bdb217458a6a,social,15,low_risk_share,low,max_formal,posterior,0.45
76e6fb4e-4779-5f48-8870-8a3681a500dd,brunch,0,high_risk_share,low,somewhat_intimate,prior,0.84
76e6fb4e-4779-5f48-8870-8a3681a500dd,brunch,0,high_risk_share,low,somewhat_intimate,posterior,0.92
76e6fb4e-4779-5f48-8870-8a3681a500dd,drinks,1,high_risk_share,high,somewhat_intimate,prior,0.6
76e6fb4e-4779-5f48-8870-8a3681a500dd,drinks,1,high_risk_share,high,somewhat_intimate,posterior,0.85
76e6fb4e-4779-5f48-8870-8a3681a500dd,basketball,2,no_share,low,somewhat_intimate,prior,0.55
76e6fb4e-4779-5f48-8870-8a3681a500dd,basketball,2,no_share,low,somewhat_intimate,posterior,0.31
76e6fb4e-4779-5f48-8870-8a3681a500dd,social,3,low_risk_share,high,max_intimate,prior,0.69
76e6fb4e-4779-5f48-8870-8a3681a500dd,social,3,low_risk_share,high,max_intimate,posterior,0.82
76e6fb4e-4779-5f48-8870-8a3681a500dd,soup,4,high_risk_share,high,somewhat_formal,prior,0.62
76e6fb4e-4779-5f48-8870-8a3681a500dd,soup,4,high_risk_share,high,somewhat_formal,posterior,0.41
76e6fb4e-4779-5f48-8870-8a3681a500dd,cooking,5,no_share,high,max_intimate,prior,0.83
76e6fb4e-4779-5f48-8870-8a3681a500dd,cooking,5,no_share,high,max_intimate,posterior,0.8
76e6fb4e-4779-5f48-8870-8a3681a500dd,birthday,6,low_risk_share,high,somewhat_formal,prior,0.42
76e6fb4e-4779-5f48-8870-8a3681a500dd,birthday,6,low_risk_share,high,somewhat_formal,posterior,0.61
76e6fb4e-4779-5f48-8870-8a3681a500dd,driving,7,no_share,low,max_formal,prior,0.62
76e6fb4e-4779-5f48-8870-8a3681a500dd,driving,7,no_share,low,max_formal,posterior,0.41
76e6fb4e-4779-5f48-8870-8a3681a500dd,takeout,8,high_risk_share,low,somewhat_formal,prior,0.69
76e6fb4e-4779-5f48-8870-8a3681a500dd,takeout,8,high_risk_share,low,somewhat_formal,posterior,0.84
76e6fb4e-4779-5f48-8870-8a3681a500dd,apples,9,low_risk_share,low,somewhat_formal,prior,0.77
76e6fb4e-4779-5f48-8870-8a3681a500dd,apples,9,low_risk_share,low,somewhat_formal,posterior,0.86
76e6fb4e-4779-5f48-8870-8a3681a500dd,wedding,10,low_risk_share,low,max_formal,prior,0.81
76e6fb4e-4779-5f48-8870-8a3681a500dd,wedding,10,low_risk_share,low,max_formal,posterior,0.79
76e6fb4e-4779-5f48-8870-8a3681a500dd,hike,11,low_risk_share,high,somewhat_intimate,prior,0.97
76e6fb4e-4779-5f48-8870-8a3681a500dd,hike,11,low_risk_share,high,somewhat_intimate,posterior,0.9
76e6fb4e-4779-5f48-8870-8a3681a500dd,gala,12,low_risk_share,low,max_intimate,prior,0.88
76e6fb4e-4779-5f48-8870-8a3681a500dd,gala,12,low_risk_share,low,max_intimate,posterior,0.89
76e6fb4e-4779-5f48-8870-8a3681a500dd,oysters,13,no_share,low,max_intimate,prior,0.89
76e6fb4e-4779-5f48-8870-8a3681a500dd,oysters,13,no_share,low,max_intimate,posterior,0.52
76e6fb4e-4779-5f48-8870-8a3681a500dd,dip,14,high_risk_share,high,max_formal,prior,0.59
76e6fb4e-4779-5f48-8870-8a3681a500dd,dip,14,high_risk_share,high,max_formal,posterior,0.74
76e6fb4e-4779-5f48-8870-8a3681a500dd,fair,15,no_share,high,max_formal,prior,0.81
76e6fb4e-4779-5f48-8870-8a3681a500dd,fair,15,no_share,high,max_formal,posterior,0.56
478d399c-077e-5065-8d99-e2e27b80ba4b,wedding,0,no_share,high,max_formal,prior,0.74
478d399c-077e-5065-8d99-e2e27b80ba4b,wedding,0,no_share,high,max_formal,posterior,0.78
478d399c-077e-5065-8d99-e2e27b80ba4b,social,1,no_share,low,max_intimate,prior,0.74
478d399c-077e-5065-8d99-e2e27b80ba4b,social,1,no_share,low,max_intimate,posterior,0.75
478d399c-077e-5065-8d99-e2e27b80ba4b,drinks,2,high_risk_share,low,somewhat_formal,prior,0.72
478d399c-077e-5065-8d99-e2e27b80ba4b,drinks,2,high_risk_share,low,somewhat_formal,posterior,0.79
478d399c-077e-5065-8d99-e2e27b80ba4b,hike,3,low_risk_share,low,somewhat_intimate,prior,0.63
478d399c-077e-5065-8d99-e2e27b80ba4b,hike,3,low_risk_share,low,somewhat_intimate,posterior,0.65
478d399c-077e-5065-8d99-e2e27b80ba4b,fair,4,low_risk_share,low,max_intimate,prior,0.7
478d399c-077e-5065-8d99-e2e27b80ba4b,fair,4,low_risk_share,low,max_intimate,posterior,0.79
478d399c-077e-5065-8d99-e2e27b80ba4b,takeout,5,high_risk_share,low,max_intimate,prior,0.72
478d399c-077e-5065-8d99-e2e27b80ba4b,takeout,5,high_risk_share,low,max_intimate,posterior,0.75
478d399c-077e-5065-8d99-e2e27b80ba4b,cooking,6,high_risk_share,low,max_formal,prior,0.75
478d399c-077e-5065-8d99-e2e27b80ba4b,cooking,6,high_risk_share,low,max_formal,posterior,0.74
478d399c-077e-5065-8d99-e2e27b80ba4b,basketball,7,no_share,high,somewhat_formal,prior,0.73
478d399c-077e-5065-8d99-e2e27b80ba4b,basketball,7,no_share,high,somewhat_formal,posterior,0.65
478d399c-077e-5065-8d99-e2e27b80ba4b,brunch,8,low_risk_share,low,somewhat_formal,prior,0.77
478d399c-077e-5065-8d99-e2e27b80ba4b,brunch,8,low_risk_share,low,somewhat_formal,posterior,0.75
478d399c-077e-5065-8d99-e2e27b80ba4b,gala,9,high_risk_share,high,max_intimate,prior,0.74
478d399c-077e-5065-8d99-e2e27b80ba4b,gala,9,high_risk_share,high,max_intimate,posterior,0.75
478d399c-077e-5065-8d99-e2e27b80ba4b,dip,10,low_risk_share,high,somewhat_intimate,prior,0.75
478d399c-077e-5065-8d99-e2e27b80ba4b,dip,10,low_risk_share,high,somewhat_intimate,posterior,0.75
478d399c-077e-5065-8d99-e2e27b80ba4b,oysters,11,high_risk_share,high,somewhat_intimate,prior,0.74
478d399c-077e-5065-8d99-e2e27b80ba4b,oysters,11,high_risk_share,high,somewhat_intimate,posterior,0.79
478d399c-077e-5065-8d99-e2e27b80ba4b,soup,12,low_risk_share,high,max_formal,prior,0.78
478d399c-077e-5065-8d99-e2e27b80ba4b,soup,12,low_risk_share,high,max_formal,posterior,0.78
478d399c-077e-5065-8d99-e2e27b80ba4b,apples,13,no_share,high,somewhat_intimate,prior,0.77
478d399c-077e-5065-8d99-e2e27b80ba4b,apples,13,no_share,high,somewhat_intimate,posterior,0.67
478d399c-077e-5065-8d99-e2e27b80ba4b,driving,14,high_risk_share,high,max_formal,prior,0.72
478d399c-077e-5065-8d99-e2e27b80ba4b,driving,14,high_risk_share,high,max_formal,posterior,0.83
478d399c-077e-5065-8d99-e2e27b80ba4b,birthday,15,no_share,low,somewhat_formal,prior,0.74
478d399c-077e-5065-8d99-e2e27b80ba4b,birthday,15,no_share,low,somewhat_formal,posterior,0.38
96ec9863-0316-507b-a8c2-47739292be43,gala,0,no_share,low,max_intimate,prior,0.9
96ec9863-0316-507b-a8c2-47739292be43,gala,0,no_share,low,max_intimate,posterior,0.76
96ec9863-0316-507b-a8c2-47739292be43,takeout,1,no_share,high,somewhat_formal,prior,0.86
96ec9863-0316-507b-a8c2-47739292be43,takeout,1,no_share,high,somewhat_formal,posterior,0.24
96ec9863-0316-507b-a8c2-47739292be43,cooking,2,high_risk_share,low,somewhat_formal,prior,0.66
96ec9863-0316-507b-a8c2-47739292be43,cooking,2,high_risk_share,low,somewhat_formal,posterior,0.89
96ec9863-0316-507b-a8c2-47739292be43,apples,3,high_risk_share,low,max_intimate,prior,1.0
96ec9863-0316-507b-a8c2-47739292be43,apples,3,high_risk_share,low,max_intimate,posterior,1.0
96ec9863-0316-507b-a8c2-47739292be43,driving,4,no_share,high,somewhat_intimate,prior,0.66
96ec9863-0316-507b-a8c2-47739292be43,driving,4,no_share,high,somewhat_intimate,posterior,0.7
96ec9863-0316-507b-a8c2-47739292be43,brunch,5,low_risk_share,low,somewhat_intimate,prior,0.78
96ec9863-0316-507b-a8c2-47739292be43,brunch,5,low_risk_share,low,somewhat_intimate,posterior,0.77
96ec9863-0316-507b-a8c2-47739292be43,birthday,6,high_risk_share,low,max_formal,prior,0.5
96ec9863-0316-507b-a8c2-47739292be43,birthday,6,high_risk_share,low,max_formal,posterior,0.5
96ec9863-0316-507b-a8c2-47739292be43,drinks,7,low_risk_share,low,somewhat_formal,prior,0.5
96ec9863-0316-507b-a8c2-47739292be43,drinks,7,low_risk_share,low,somewhat_formal,posterior,0.52
96ec9863-0316-507b-a8c2-47739292be43,basketball,8,low_risk_share,high,max_formal,prior,0.75
96ec9863-0316-507b-a8c2-47739292be43,basketball,8,low_risk_share,high,max_formal,posterior,0.73
96ec9863-0316-507b-a8c2-47739292be43,wedding,9,low_risk_share,high,somewhat_intimate,prior,0.53
96ec9863-0316-507b-a8c2-47739292be43,wedding,9,low_risk_share,high,somewhat_intimate,posterior,0.64
96ec9863-0316-507b-a8c2-47739292be43,social,10,low_risk_share,low,max_intimate,prior,0.55
96ec9863-0316-507b-a8c2-47739292be43,social,10,low_risk_share,low,max_intimate,posterior,0.83
96ec9863-0316-507b-a8c2-47739292be43,dip,11,no_share,low,somewhat_formal,prior,0.63
96ec9863-0316-507b-a8c2-47739292be43,dip,11,no_share,low,somewhat_formal,posterior,0.9
96ec9863-0316-507b-a8c2-47739292be43,fair,12,high_risk_share,high,max_intimate,prior,0.94
96ec9863-0316-507b-a8c2-47739292be43,fair,12,high_risk_share,high,max_intimate,posterior,0.97
96ec9863-0316-507b-a8c2-47739292be43,soup,13,high_risk_share,high,somewhat_intimate,prior,0.88
96ec9863-0316-507b-a8c2-47739292be43,soup,13,high_risk_share,high,somewhat_intimate,posterior,0.78
96ec9863-0316-507b-a8c2-47739292be43,hike,14,no_share,high,max_formal,prior,0.76
96ec9863-0316-507b-a8c2-47739292be43,hike,14,no_share,high,max_formal,posterior,0.9
96ec9863-0316-507b-a8c2-47739292be43,oysters,15,high_risk_share,high,max_formal,prior,0.74
96ec9863-0316-507b-a8c2-47739292be43,oysters,15,high_risk_share,high,max_formal,posterior,0.73
61005d0a-1021-5e41-a2ef-e2901643a44d,basketball,0,no_share,low,somewhat_formal,prior,0.19
61005d0a-1021-5e41-a2ef-e2901643a44d,basketball,0,no_share,low,somewhat_formal,posterior,0.0
61005d0a-1021-5e41-a2ef-e2901643a44d,gala,1,no_share,high,somewhat_formal,prior,0.8
61005d0a-1021-5e41-a2ef-e2901643a44d,gala,1,no_share,high,somewhat_formal,posterior,0.0
61005d0a-1021-5e41-a2ef-e2901643a44d,driving,2,high_risk_share,high,somewhat_formal,prior,0.12
61005d0a-1021-5e41-a2ef-e2901643a44d,driving,2,high_risk_share,high,somewhat_formal,posterior,0.5
61005d0a-1021-5e41-a2ef-e2901643a44d,apples,3,low_risk_share,high,max_formal,prior,0.5
61005d0a-1021-5e41-a2ef-e2901643a44d,apples,3,low_risk_share,high,max_formal,posterior,1.0
61005d0a-1021-5e41-a2ef-e2901643a44d,hike,4,high_risk_share,high,max_intimate,prior,0.92
61005d0a-1021-5e41-a2ef-e2901643a44d,hike,4,high_risk_share,high,max_intimate,posterior,0.97
61005d0a-1021-5e41-a2ef-e2901643a44d,brunch,5,no_share,high,max_intimate,prior,0.5
61005d0a-1021-5e41-a2ef-e2901643a44d,brunch,5,no_share,high,max_intimate,posterior,0.0
61005d0a-1021-5e41-a2ef-e2901643a44d,cooking,6,high_risk_share,low,max_formal,prior,0.9
61005d0a-1021-5e41-a2ef-e2901643a44d,cooking,6,high_risk_share,low,max_formal,posterior,1.0
61005d0a-1021-5e41-a2ef-e2901643a44d,social,7,low_risk_share,high,max_intimate,prior,0.49
61005d0a-1021-5e41-a2ef-e2901643a44d,social,7,low_risk_share,high,max_intimate,posterior,1.0
61005d0a-1021-5e41-a2ef-e2901643a44d,fair,8,low_risk_share,low,max_formal,prior,0.5
61005d0a-1021-5e41-a2ef-e2901643a44d,fair,8,low_risk_share,low,max_formal,posterior,0.93
61005d0a-1021-5e41-a2ef-e2901643a44d,takeout,9,no_share,low,max_formal,prior,0.78
61005d0a-1021-5e41-a2ef-e2901643a44d,takeout,9,no_share,low,max_formal,posterior,0.0
61005d0a-1021-5e41-a2ef-e2901643a44d,birthday,10,low_risk_share,high,somewhat_formal,prior,0.36
61005d0a-1021-5e41-a2ef-e2901643a44d,birthday,10,low_risk_share,high,somewhat_formal,posterior,0.5
61005d0a-1021-5e41-a2ef-e2901643a44d,dip,11,no_share,low,somewhat_intimate,prior,0.5
61005d0a-1021-5e41-a2ef-e2901643a44d,dip,11,no_share,low,somewhat_intimate,posterior,0.18
61005d0a-1021-5e41-a2ef-e2901643a44d,wedding,12,high_risk_share,low,max_intimate,prior,0.88
61005d0a-1021-5e41-a2ef-e2901643a44d,wedding,12,high_risk_share,low,max_intimate,posterior,1.0
61005d0a-1021-5e41-a2ef-e2901643a44d,drinks,13,low_risk_share,low,somewhat_intimate,prior,0.51
61005d0a-1021-5e41-a2ef-e2901643a44d,drinks,13,low_risk_share,low,somewhat_intimate,posterior,1.0
61005d0a-1021-5e41-a2ef-e2901643a44d,soup,14,no_share,high,somewhat_intimate,prior,0.26
61005d0a-1021-5e41-a2ef-e2901643a44d,soup,14,no_share,high,somewhat_intimate,posterior,0.0
61005d0a-1021-5e41-a2ef-e2901643a44d,oysters,15,high_risk_share,low,somewhat_intimate,prior,0.5
61005d0a-1021-5e41-a2ef-e2901643a44d,oysters,15,high_risk_share,low,somewhat_intimate,posterior,1.0
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,gala,0,high_risk_share,high,somewhat_formal,prior,0.6
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,gala,0,high_risk_share,high,somewhat_formal,posterior,0.65
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,dip,1,high_risk_share,low,max_intimate,prior,0.59
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,dip,1,high_risk_share,low,max_intimate,posterior,0.83
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,takeout,2,high_risk_share,low,max_formal,prior,0.51
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,takeout,2,high_risk_share,low,max_formal,posterior,0.93
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,drinks,3,low_risk_share,low,max_formal,prior,0.56
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,drinks,3,low_risk_share,low,max_formal,posterior,0.66
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,fair,4,no_share,low,somewhat_intimate,prior,0.53
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,fair,4,no_share,low,somewhat_intimate,posterior,0.54
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,hike,5,no_share,low,somewhat_formal,prior,0.65
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,hike,5,no_share,low,somewhat_formal,posterior,0.33
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,social,6,no_share,high,max_intimate,prior,0.64
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,social,6,no_share,high,max_intimate,posterior,0.0
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,brunch,7,low_risk_share,high,max_intimate,prior,0.8
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,brunch,7,low_risk_share,high,max_intimate,posterior,0.99
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,birthday,8,no_share,low,max_formal,prior,0.54
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,birthday,8,no_share,low,max_formal,posterior,0.02
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,basketball,9,no_share,high,somewhat_formal,prior,0.52
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,basketball,9,no_share,high,somewhat_formal,posterior,0.0
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,driving,10,high_risk_share,high,max_intimate,prior,0.41
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,driving,10,high_risk_share,high,max_intimate,posterior,0.95
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,wedding,11,no_share,high,somewhat_intimate,prior,0.73
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,wedding,11,no_share,high,somewhat_intimate,posterior,0.04
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,oysters,12,low_risk_share,high,max_formal,prior,0.61
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,oysters,12,low_risk_share,high,max_formal,posterior,0.97
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,cooking,13,low_risk_share,high,somewhat_formal,prior,0.64
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,cooking,13,low_risk_share,high,somewhat_formal,posterior,1.0
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,apples,14,low_risk_share,low,somewhat_intimate,prior,0.61
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,apples,14,low_risk_share,low,somewhat_intimate,posterior,1.0
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,soup,15,high_risk_share,low,somewhat_intimate,prior,0.55
e9c18449-2df0-5fbd-a3fe-c0cf42776a51,soup,15,high_risk_share,low,somewhat_intimate,posterior,1.0
b4e5a3dc-b813-5666-b14b-9758b589f9d5,driving,0,high_risk_share,high,somewhat_intimate,prior,0.82
b4e5a3dc-b813-5666-b14b-9758b589f9d5,driving,0,high_risk_share,high,somewhat_intimate,posterior,0.79
b4e5a3dc-b813-5666-b14b-9758b589f9d5,birthday,1,high_risk_share,low,somewhat_formal,prior,0.54
b4e5a3dc-b813-5666-b14b-9758b589f9d5,birthday,1,high_risk_share,low,somewhat_formal,posterior,0.53
b4e5a3dc-b813-5666-b14b-9758b589f9d5,fair,2,high_risk_share,low,max_formal,prior,0.82
b4e5a3dc-b813-5666-b14b-9758b589f9d5,fair,2,high_risk_share,low,max_formal,posterior,0.86
b4e5a3dc-b813-5666-b14b-9758b589f9d5,soup,3,low_risk_share,low,max_intimate,prior,0.51
b4e5a3dc-b813-5666-b14b-9758b589f9d5,soup,3,low_risk_share,low,max_intimate,posterior,0.96
b4e5a3dc-b813-5666-b14b-9758b589f9d5,brunch,4,no_share,high,somewhat_formal,prior,0.36
b4e5a3dc-b813-5666-b14b-9758b589f9d5,brunch,4,no_share,high,somewhat_formal,posterior,0.21
b4e5a3dc-b813-5666-b14b-9758b589f9d5,wedding,5,low_risk_share,low,somewhat_formal,prior,0.65
b4e5a3dc-b813-5666-b14b-9758b589f9d5,wedding,5,low_risk_share,low,somewhat_formal,posterior,0.57
b4e5a3dc-b813-5666-b14b-9758b589f9d5,social,6,high_risk_share,low,max_intimate,prior,0.68
b4e5a3dc-b813-5666-b14b-9758b589f9d5,social,6,high_risk_share,low,max_intimate,posterior,0.92
b4e5a3dc-b813-5666-b14b-9758b589f9d5,apples,7,low_risk_share,high,somewhat_intimate,prior,0.61
b4e5a3dc-b813-5666-b14b-9758b589f9d5,apples,7,low_risk_share,high,somewhat_intimate,posterior,0.69
b4e5a3dc-b813-5666-b14b-9758b589f9d5,hike,8,no_share,low,max_intimate,prior,0.49
b4e5a3dc-b813-5666-b14b-9758b589f9d5,hike,8,no_share,low,max_intimate,posterior,0.52
b4e5a3dc-b813-5666-b14b-9758b589f9d5,oysters,9,high_risk_share,high,max_intimate,prior,0.71
b4e5a3dc-b813-5666-b14b-9758b589f9d5,oysters,9,high_risk_share,high,max_intimate,posterior,0.94
b4e5a3dc-b813-5666-b14b-9758b589f9d5,takeout,10,high_risk_share,high,max_formal,prior,0.62
b4e5a3dc-b813-5666-b14b-9758b589f9d5,takeout,10,high_risk_share,high,max_formal,posterior,0.75
b4e5a3dc-b813-5666-b14b-9758b589f9d5,gala,11,low_risk_share,high,max_formal,prior,0.57
b4e5a3dc-b813-5666-b14b-9758b589f9d5,gala,11,low_risk_share,high,max_formal,posterior,0.46
b4e5a3dc-b813-5666-b14b-9758b589f9d5,dip,12,low_risk_share,low,somewhat_intimate,prior,0.5
b4e5a3dc-b813-5666-b14b-9758b589f9d5,dip,12,low_risk_share,low,somewhat_intimate,posterior,0.51
b4e5a3dc-b813-5666-b14b-9758b589f9d5,basketball,13,no_share,low,somewhat_formal,prior,0.68
b4e5a3dc-b813-5666-b14b-9758b589f9d5,basketball,13,no_share,low,somewhat_formal,posterior,0.38
b4e5a3dc-b813-5666-b14b-9758b589f9d5,cooking,14,no_share,high,max_formal,prior,0.46
b4e5a3dc-b813-5666-b14b-9758b589f9d5,cooking,14,no_share,high,max_formal,posterior,0.27
b4e5a3dc-b813-5666-b14b-9758b589f9d5,drinks,15,no_share,high,somewhat_intimate,prior,0.37
b4e5a3dc-b813-5666-b14b-9758b589f9d5,drinks,15,no_share,high,somewhat_intimate,posterior,0.13
52baf99c-1ed6-5649-9420-2f2d32a67d28,hike,0,no_share,high,max_intimate,prior,0.9
52baf99c-1ed6-5649-9420-2f2d32a67d28,hike,0,no_share,high,max_intimate,posterior,0.92
52baf99c-1ed6-5649-9420-2f2d32a67d28,basketball,1,high_risk_share,high,somewhat_formal,prior,0.2
52baf99c-1ed6-5649-9420-2f2d32a67d28,basketball,1,high_risk_share,high,somewhat_formal,posterior,0.81
52baf99c-1ed6-5649-9420-2f2d32a67d28,cooking,2,high_risk_share,high,max_intimate,prior,0.88
52baf99c-1ed6-5649-9420-2f2d32a67d28,cooking,2,high_risk_share,high,max_intimate,posterior,1.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,wedding,3,low_risk_share,low,max_formal,prior,0.85
52baf99c-1ed6-5649-9420-2f2d32a67d28,wedding,3,low_risk_share,low,max_formal,posterior,0.98
52baf99c-1ed6-5649-9420-2f2d32a67d28,takeout,4,no_share,high,somewhat_intimate,prior,0.17
52baf99c-1ed6-5649-9420-2f2d32a67d28,takeout,4,no_share,high,somewhat_intimate,posterior,0.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,apples,5,no_share,low,somewhat_formal,prior,0.98
52baf99c-1ed6-5649-9420-2f2d32a67d28,apples,5,no_share,low,somewhat_formal,posterior,0.18
52baf99c-1ed6-5649-9420-2f2d32a67d28,dip,6,high_risk_share,low,max_formal,prior,0.96
52baf99c-1ed6-5649-9420-2f2d32a67d28,dip,6,high_risk_share,low,max_formal,posterior,1.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,social,7,high_risk_share,low,max_intimate,prior,0.8
52baf99c-1ed6-5649-9420-2f2d32a67d28,social,7,high_risk_share,low,max_intimate,posterior,1.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,driving,8,low_risk_share,high,somewhat_formal,prior,0.27
52baf99c-1ed6-5649-9420-2f2d32a67d28,driving,8,low_risk_share,high,somewhat_formal,posterior,0.87
52baf99c-1ed6-5649-9420-2f2d32a67d28,brunch,9,no_share,high,somewhat_formal,prior,0.27
52baf99c-1ed6-5649-9420-2f2d32a67d28,brunch,9,no_share,high,somewhat_formal,posterior,0.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,gala,10,no_share,low,max_formal,prior,0.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,gala,10,no_share,low,max_formal,posterior,0.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,drinks,11,low_risk_share,high,max_formal,prior,0.78
52baf99c-1ed6-5649-9420-2f2d32a67d28,drinks,11,low_risk_share,high,max_formal,posterior,1.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,birthday,12,no_share,low,somewhat_intimate,prior,0.95
52baf99c-1ed6-5649-9420-2f2d32a67d28,birthday,12,no_share,low,somewhat_intimate,posterior,1.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,fair,13,low_risk_share,low,somewhat_intimate,prior,0.85
52baf99c-1ed6-5649-9420-2f2d32a67d28,fair,13,low_risk_share,low,somewhat_intimate,posterior,1.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,oysters,14,low_risk_share,high,max_intimate,prior,1.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,oysters,14,low_risk_share,high,max_intimate,posterior,1.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,soup,15,high_risk_share,low,somewhat_intimate,prior,1.0
52baf99c-1ed6-5649-9420-2f2d32a67d28,soup,15,high_risk_share,low,somewhat_intimate,posterior,1.0
74c019bf-1c76-5204-9ae1-0e869ae408f1,basketball,0,no_share,low,somewhat_formal,prior,0.5
74c019bf-1c76-5204-9ae1-0e869ae408f1,basketball,0,no_share,low,somewhat_formal,posterior,0.19
74c019bf-1c76-5204-9ae1-0e869ae408f1,apples,1,no_share,high,max_formal,prior,0.56
74c019bf-1c76-5204-9ae1-0e869ae408f1,apples,1,no_share,high,max_formal,posterior,0.46
74c019bf-1c76-5204-9ae1-0e869ae408f1,social,2,high_risk_share,high,max_formal,prior,0.5
74c019bf-1c76-5204-9ae1-0e869ae408f1,social,2,high_risk_share,high,max_formal,posterior,0.94
74c019bf-1c76-5204-9ae1-0e869ae408f1,brunch,3,no_share,low,max_intimate,prior,0.5
74c019bf-1c76-5204-9ae1-0e869ae408f1,brunch,3,no_share,low,max_intimate,posterior,0.22
74c019bf-1c76-5204-9ae1-0e869ae408f1,soup,4,high_risk_share,high,max_intimate,prior,0.29
74c019bf-1c76-5204-9ae1-0e869ae408f1,soup,4,high_risk_share,high,max_intimate,posterior,0.76
74c019bf-1c76-5204-9ae1-0e869ae408f1,takeout,5,high_risk_share,low,somewhat_formal,prior,0.84
74c019bf-1c76-5204-9ae1-0e869ae408f1,takeout,5,high_risk_share,low,somewhat_formal,posterior,0.86
74c019bf-1c76-5204-9ae1-0e869ae408f1,driving,6,low_risk_share,low,somewhat_intimate,prior,0.81
74c019bf-1c76-5204-9ae1-0e869ae408f1,driving,6,low_risk_share,low,somewhat_intimate,posterior,0.79
74c019bf-1c76-5204-9ae1-0e869ae408f1,birthday,7,no_share,high,somewhat_formal,prior,0.23
