scenario_label,observed_action,effort_condition,intimacy_condition,alt_idx,action_text,is_share,risk_raw,risk_raw_std,risk,effort_raw,effort_raw_std,effort,g_raw,g_raw_std,g,n_runs_risk,n_runs_effort,n_runs_g,n_failures_risk,n_failures_effort,n_failures_g
social,high_risk_share,low,max_formal,0,Sonia eats the ice cream cone and Alan gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,max_formal,1,Alan eats the ice cream cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,max_formal,2,They decide to not eat the ice cream cone and both get cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,max_formal,3,They cut the ice cream cone in half and each eat a portion,1,3.0,0.0,0.5,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,low,max_intimate,0,Sonia eats the ice cream cone by herself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,max_intimate,1,Alan eats the ice cream cone by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,max_intimate,2,"They decide to get cookies instead, eating them together",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,max_intimate,3,They put the ice cream cone aside and do not eat it,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,somewhat_intimate,0,Sonia eats the cone and Alan gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,somewhat_intimate,1,Alan eats the cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,somewhat_intimate,2,They decide to split the other desserts instead,1,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,somewhat_intimate,3,They put the ice cream in a bowl and share it with two spoons,1,3.0,0.0,0.5,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
social,low_risk_share,high,max_formal,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,high,max_formal,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,high,max_formal,2,"They decide to share a different dessert, like cookies",1,0.0,0.0,0.0,0.8,0.4,0.1333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,high,max_formal,3,They abandon the ice cream cone and do not eat it,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,max_formal,0,"Sonia takes the cone and eats it, leaving Alan to choose a cookie",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,max_formal,1,"Alan takes the cone and eats it, leaving Sonia to choose a cookie",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,max_formal,2,They decide to forgo the ice cream cone and both choose cookies instead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,max_formal,3,They ask the hosts if there are any more ice cream cones available in the back,1,0.0,0.0,0.0,2.3,0.458257569495584,0.3833333333333333,2.7,0.9,0.45,10,10,10,0,0,0
social,high_risk_share,high,somewhat_intimate,0,Sonia eats the ice cream cone by herself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,somewhat_intimate,1,Alan eats the ice cream cone by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,somewhat_intimate,2,They decide to get cookies instead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,somewhat_intimate,3,They cut the ice cream cone in half to share,1,3.0,0.0,0.5,2.7,0.458257569495584,0.45,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,high,somewhat_intimate,4,They leave the dessert table and don't have any dessert,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,max_intimate,0,Sonia eats the ice cream cone and Alan gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,max_intimate,1,Alan eats the ice cream cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,max_intimate,2,They decide to forgo the ice cream and both get cookies instead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,max_intimate,3,They cut the cone in half and each eat a portion,1,3.0,0.0,0.5,2.7,0.458257569495584,0.45,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,high,neither,0,Sonia eats the ice cream cone while Alan gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,neither,1,Alan eats the ice cream cone while Sonia gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,neither,2,They decide to forgo the ice cream and both get cookies instead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,neither,3,They cut the ice cream cone in half and each eat a portion,1,3.0,0.0,0.5,2.7,0.458257569495584,0.45,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,high,neither,4,One of them gives the other the ice cream cone and they don't get any dessert,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,low,neither,0,take turns eating each oyster type to compare flavors,1,3.0,0.0,0.5,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,neither,1,split each oyster in half to share,1,3.0,0.0,0.5,1.2,0.33166247903554,0.1999999999999999,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,neither,2,"let one person try all the oysters first, then switch",0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,neither,3,ask the server to divide the platter in half beforehand,0,0.0,0.0,0.0,0.85,0.3201562118716424,0.1416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,max_intimate,0,alternate eating oysters from the same plate,1,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,max_intimate,1,split each oyster in half to share,1,3.0,0.0,0.5,1.2,0.33166247903554,0.1999999999999999,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,max_intimate,2,one person eats all the oysters and the other eats something else,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,high,max_formal,0,alternate eating oysters from each other's side of the platter,1,3.6,1.2,0.6,1.25,0.3354101966249684,0.2083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,max_formal,1,dividing each type of oyster in half to share,1,3.0,0.0,0.5,2.35,0.229128784747792,0.3916666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,max_formal,2,asking the server for extra plates to split the oysters,1,0.0,0.0,0.0,4.2700000000000005,0.2368543856465402,0.7116666666666667,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,max_formal,3,one person eating all the oysters and the other not eating any,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,low,max_formal,0,share oysters by dividing each type between them,1,3.0,0.0,0.5,1.2,0.33166247903554,0.1999999999999999,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,max_formal,1,alternately try each type of oyster,1,3.0,0.0,0.5,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,max_formal,2,"let one person try all the oysters first, then switch",0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,max_formal,3,ask the server to divide the platter in half beforehand,1,0.0,0.0,0.0,0.85,0.3201562118716424,0.1416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,neither,0,take turns eating whole oysters,0,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,neither,1,order separate oyster platters,0,0.0,0.0,0.0,1.55,0.722841614740048,0.2583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,neither,2,eat directly from the same plate,1,3.6,1.2,0.6,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,max_intimate,0,"take turns eating oysters from the platter, sharing each type",1,3.6,1.2,0.6,0.8,0.33166247903554,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,max_intimate,1,divide each type of oyster in half and serve themselves,1,3.0,0.0,0.5,2.5,0.0,0.4166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,max_intimate,2,Jay eats all the oysters and Will doesn't have any,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,high,max_intimate,3,Will eats all the oysters and Jay doesn't have any,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,high,max_intimate,4,they don't eat the oysters at all,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,high,neither,0,take turns trying each type of oyster from the platter,1,3.0,0.0,0.5,0.8,0.33166247903554,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,neither,1,ask the server for extra plates and utensils to split each oyster type,1,0.0,0.0,0.0,4.5,0.0,0.75,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,neither,2,have one person try all the types and describe them to the other,0,1.4,0.8,0.2333333333333333,0.8,0.33166247903554,0.1333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
oysters,no_share,high,neither,3,split the platter in half and then each try all the types on their half,1,0.0,0.0,0.0,3.6,0.4898979485566356,0.6,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,somewhat_intimate,0,alternate oysters from the platter,1,3.6,1.2,0.6,0.8,0.33166247903554,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,somewhat_intimate,1,ask the server for extra plates and forks to split each oyster type,1,0.0,0.0,0.0,4.5,0.0,0.75,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,somewhat_intimate,2,let one person eat all the oysters and the other eat something else,0,0.0,0.0,0.0,0.1,0.2,0.0166666666666666,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,high,somewhat_intimate,3,skip eating oysters altogether due to the hassle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,low_risk_share,low,max_intimate,0,take turns eating whole oysters,0,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,max_intimate,1,eat oysters directly from the shared platter,1,3.6,1.2,0.6,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,max_intimate,2,"divide the types of oysters between them, each eating all of one type",0,0.0,0.0,0.0,0.8,0.4,0.1333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
oysters,low_risk_share,low,max_intimate,3,ask the server to divide the oysters onto two plates in the kitchen,1,0.0,0.0,0.0,1.55,0.722841614740048,0.2583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,max_formal,0,take turns eating whole oysters,0,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,max_formal,1,eat oysters directly from the platter together,1,3.6,1.2,0.6,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,max_formal,2,one person eats all the oysters,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,low_risk_share,low,max_formal,3,ask the server to divide the oysters onto two plates,1,0.0,0.0,0.0,1.55,0.722841614740048,0.2583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,somewhat_intimate,0,alternate eating oysters,0,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,somewhat_intimate,1,take turns eating whole oysters,0,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,somewhat_intimate,2,eat oysters together from one plate,1,3.6,1.2,0.6,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,somewhat_intimate,0,take turns eating whole oysters,0,3.6,1.2,0.6,0.8,0.33166247903554,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,somewhat_intimate,1,eat oysters directly from the shared platter,1,3.6,1.2,0.6,0.35,0.229128784747792,0.0583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,somewhat_intimate,2,choose one type of oyster to share and order multiple of that type,1,0.6,1.2,0.0999999999999999,3.0,0.3872983346207417,0.5,3.0,0.0,0.5,10,10,10,0,0,0
oysters,low_risk_share,high,somewhat_intimate,3,"order two of the oyster platter, one for each person",0,0.0,0.0,0.0,4.4,0.916515138991168,0.7333333333333334,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,neither,0,take turns eating whole oysters,0,3.6,1.2,0.6,0.8,0.33166247903554,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,neither,1,order two separate platters and eat individually,0,0.0,0.0,0.0,4.4,0.916515138991168,0.7333333333333334,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,neither,2,"eat directly from the same plate, sharing the oysters",1,3.6,1.2,0.6,0.35,0.229128784747792,0.0583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,max_formal,0,take turns eating whole oysters from a single plate,1,3.6,1.2,0.6,0.8,0.33166247903554,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,max_formal,1,order separate oyster platters,0,0.0,0.0,0.0,4.4,0.916515138991168,0.7333333333333334,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,max_formal,2,eat directly from the shared platter without extra plates,1,3.6,1.2,0.6,0.35,0.229128784747792,0.0583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,somewhat_intimate,0,"alternate oysters, taking turns eating one from each type",1,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,somewhat_intimate,1,cut the oysters in half and share each type,1,3.0,0.0,0.5,1.25,0.4609772228646444,0.2083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,somewhat_intimate,2,"Jay eats all of one type, Will eats all of another",0,0.0,0.0,0.0,0.7,0.458257569495584,0.1166666666666666,3.0,0.0,0.5,10,10,10,0,0,0
oysters,no_share,low,somewhat_intimate,3,"they ask the server to split the platter in half, with each person getting some of each type",0,0.0,0.0,0.0,1.55,0.722841614740048,0.2583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,somewhat_intimate,4,"one person eats all the oysters, the other doesn't have any",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,low_risk_share,high,max_intimate,0,take turns eating whole oysters from a single plate,1,3.6,1.2,0.6,0.8,0.33166247903554,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,max_intimate,1,order two separate oyster platters,0,0.0,0.0,0.0,4.4,0.916515138991168,0.7333333333333334,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,max_intimate,2,eat directly from the shared platter without splitting,1,3.6,1.2,0.6,0.35,0.229128784747792,0.0583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,max_intimate,3,choose a few types to share and order full portions of the rest,1,0.6,1.2,0.0999999999999999,3.75,0.4031128874149275,0.625,4.2,1.469693845669907,0.7,10,10,10,0,0,0
oysters,high_risk_share,low,neither,0,take turns eating whole oysters,0,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,neither,1,divide oysters onto separate plates,0,0.0,0.0,0.0,1.9,0.3741657386773941,0.3166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,neither,2,order separate oyster platters,0,0.0,0.0,0.0,1.55,0.722841614740048,0.2583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,neither,3,eat from the same plate but use separate forks,1,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,max_formal,0,order separate platters,0,0.0,0.0,0.0,1.55,0.722841614740048,0.2583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,max_formal,1,alternate oysters,1,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,max_formal,2,one person eats the whole platter,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,high_risk_share,low,max_formal,3,ask for extra plates to divide oysters,1,0.0,0.0,0.0,1.2,0.4,0.1999999999999999,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,max_formal,0,order separate oyster platters,0,0.0,0.0,0.0,4.4,0.916515138991168,0.7333333333333334,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,max_formal,1,ask the server for extra plates and wait,1,0.0,0.0,0.0,4.3,0.2449489742783178,0.7166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,max_formal,2,take turns eating whole oysters,0,3.6,1.2,0.6,0.8,0.33166247903554,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,neither,0,ask the server for extra plates and utensils to divide the oysters,1,0.0,0.0,0.0,4.5,0.0,0.75,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,neither,1,take turns eating whole oysters,0,3.6,1.2,0.6,0.8,0.33166247903554,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,neither,2,order separate oyster platters,0,0.0,0.0,0.0,4.4,0.916515138991168,0.7333333333333334,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,neither,3,have one person eat all the oysters,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,high_risk_share,low,max_intimate,0,take turns eating whole oysters,0,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,max_intimate,1,divide the oysters onto separate plates and eat from their own,0,0.0,0.0,0.0,1.9,0.3741657386773941,0.3166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,max_intimate,2,order separate platters and eat their own,0,0.0,0.0,0.0,1.55,0.722841614740048,0.2583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,max_intimate,3,"eat together from a single plate, using their own forks",1,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,somewhat_intimate,0,Alternate biting the whole oyster,0,6.0,0.0,1.0,1.1,0.3,0.1833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,somewhat_intimate,1,Cut the oyster in half with a fork and knife,1,2.1,1.374772708486752,0.35,2.1,0.3,0.35,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,somewhat_intimate,2,Order separate platters,0,0.0,0.0,0.0,1.55,0.722841614740048,0.2583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,somewhat_intimate,3,Take turns eating whole oysters,0,3.6,1.2,0.6,0.05,0.15,0.0083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,somewhat_intimate,4,Ask the server to divide the oysters onto separate plates,1,0.0,0.0,0.0,1.55,0.722841614740048,0.2583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,somewhat_intimate,0,Ask the server for extra small plates and wait for them to arrive,1,0.0,0.0,0.0,4.35,0.229128784747792,0.7249999999999999,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,somewhat_intimate,1,Take turns eating whole oysters,0,3.6,1.2,0.6,0.8,0.33166247903554,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,somewhat_intimate,2,Have one person eat all the oysters and describe them to the other,0,1.4,0.8,0.2333333333333333,0.8,0.33166247903554,0.1333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
oysters,high_risk_share,high,somewhat_intimate,3,Order a double portion of one type of oyster to share,1,0.6,1.2,0.0999999999999999,3.0,0.3872983346207417,0.5,3.0,0.0,0.5,10,10,10,0,0,0
oysters,high_risk_share,high,max_intimate,0,ask the server for extra plates and utensils to divide the oysters,1,0.0,0.0,0.0,4.5,0.0,0.75,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,max_intimate,1,take turns eating whole oysters,0,3.6,1.2,0.6,0.8,0.33166247903554,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,max_intimate,2,order separate oyster platters,0,0.0,0.0,0.0,4.4,0.916515138991168,0.7333333333333334,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,max_intimate,3,choose a few types to share and have one person eat the rest,1,0.6,1.2,0.0999999999999999,3.1,0.4358898943540673,0.5166666666666666,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,low,somewhat_intimate,0,ask for extra bowls to share both soups,1,3.0,0.0,0.5,2.9,0.1999999999999999,0.4833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,low,somewhat_intimate,1,Christina tries some of Tanya's lentil soup from her bowl,1,4.2,0.6,0.7,0.5,0.0,0.0833333333333333,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,low,somewhat_intimate,2,Tanya tries some of Christina's chicken noodle soup from her bowl,1,4.2,0.6,0.7,0.5,0.0,0.0833333333333333,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,low,somewhat_intimate,3,they decide not to eat their soups and order a different starter instead,0,0.0,0.0,0.0,1.8,0.4,0.3,0.0,0.0,0.0,10,10,10,0,0,0
soup,no_share,high,max_formal,0,They ask the server for extra bowls to split each other's soups,1,3.0,0.0,0.5,4.05,0.15,0.6749999999999999,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,high,max_formal,1,One person offers the other a taste of their soup without splitting,1,2.1,0.3,0.35,0.5,0.0,0.0833333333333333,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,high,max_formal,2,They decide not to eat their soups due to the hassle of sharing,0,0.0,0.0,0.0,0.9,0.3,0.15,0.0,0.0,0.0,10,10,10,0,0,0
soup,no_share,low,max_intimate,0,ask for extra bowls to share each other's soup,1,3.0,0.0,0.5,2.9,0.1999999999999999,0.4833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,low,max_intimate,1,Christina eats Tanya's lentil soup and Tanya eats nothing,0,1.4,2.1999999999999997,0.2333333333333333,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,low,max_intimate,2,neither of them eats their soup,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,no_share,low,max_intimate,3,Tanya eats Christina's chicken noodle soup and Christina eats nothing,0,1.4,2.1999999999999997,0.2333333333333333,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,high,somewhat_intimate,0,swap soups to try each other's,1,4.4,0.7999999999999999,0.7333333333333334,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,high,somewhat_intimate,1,Christina gives some of her soup to Tanya,1,2.2,0.3999999999999999,0.3666666666666667,1.0,0.0,0.1666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,high,somewhat_intimate,2,Tanya gives some of her soup to Christina,1,2.2,0.3999999999999999,0.3666666666666667,1.0,0.0,0.1666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,high,somewhat_intimate,3,leave soups untouched,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,no_share,low,neither,0,ask for extra bowls to share each other's soup,1,3.0,0.0,0.5,2.9,0.1999999999999999,0.4833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,low,neither,1,Christina eats Tanya's soup and Tanya eats nothing,0,1.4,2.1999999999999997,0.2333333333333333,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,low,neither,2,Tanya eats Christina's soup and Christina eats nothing,0,1.4,2.1999999999999997,0.2333333333333333,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,low,neither,3,they decide not to eat any soup,0,0.0,0.0,0.0,0.1,0.3,0.0166666666666666,0.0,0.0,0.0,10,10,10,0,0,0
soup,no_share,high,max_intimate,0,swap soups after a few spoonfuls to try each other's,1,4.4,0.7999999999999999,0.7333333333333334,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,high,max_intimate,1,Christina gives some of her chicken noodle soup to Tanya,1,2.2,0.3999999999999999,0.3666666666666667,1.0,0.0,0.1666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,high,max_intimate,2,Tanya gives some of her lentil soup to Christina,1,2.2,0.3999999999999999,0.3666666666666667,1.0,0.0,0.1666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,high,max_intimate,3,they pour half of each soup into one bowl and share the combined soup,1,5.2,0.3999999999999999,0.8666666666666667,4.45,0.15,0.7416666666666667,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,low,max_formal,0,ask for extra bowls to share each other's soups,1,3.0,0.0,0.5,2.9,0.1999999999999999,0.4833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,low,max_formal,1,Christina offers Tanya a taste of her chicken noodle soup,1,2.1,0.3,0.35,0.5,0.0,0.0833333333333333,3.0,0.0,0.5,10,10,10,0,0,0
