scenario_label,observed_action,desire_condition,effort_condition,alt_idx,action_text,is_share,risk_raw,risk_raw_std,risk,effort_raw,effort_raw_std,effort,g_raw,g_raw_std,g,n_runs_risk,n_runs_effort,n_runs_g,n_failures_risk,n_failures_effort,n_failures_g
gala,low_risk_share,high,high,1,They decide not to try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,high,low,2,"One person hands their drink to the other to try, then gets it back",1,5.3,0.45825756949558405,0.8833333333333333,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
gala,low_risk_share,high,high,2,"One person hands their drink to the other to try, then gets it back",1,5.3,0.45825756949558405,0.8833333333333333,1.1,0.19999999999999998,0.18333333333333335,3.0,0.0,0.5,10,10,10,0,0,0
gala,low_risk_share,high,low,3,Elena and Todd order one of each drink to share together,1,5.3,0.45825756949558405,0.8833333333333333,3.9,0.3,0.6499999999999999,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,high,high,3,Elena and Todd order one of each drink to share together,1,5.3,0.45825756949558405,0.8833333333333333,4.5,0.6324555320336759,0.75,6.0,0.0,1.0,10,10,10,0,0,0
gala,high_risk_share,high,low,0,Elena and Todd ask the bartender for two extra glasses to split their drinks,1,3.7,0.45825756949558405,0.6166666666666667,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
gala,high_risk_share,high,high,0,Elena and Todd ask the bartender for two extra glasses to split their drinks,1,3.7,0.45825756949558405,0.6166666666666667,4.3,0.4,0.7166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,high_risk_share,high,low,1,They decide not to try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,high_risk_share,high,high,1,They decide not to try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,high_risk_share,high,low,2,One person finishes their drink and then tries the other's,0,4.3,1.3453624047073711,0.7166666666666666,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
gala,high_risk_share,high,high,2,One person finishes their drink and then tries the other's,0,4.3,1.3453624047073711,0.7166666666666666,0.4,0.48989794855663565,0.06666666666666667,3.0,0.0,0.5,10,10,10,0,0,0
gala,high_risk_share,high,low,3,They use a straw or spoon to taste each other's drinks without drinking from the glass,1,1.7,0.45825756949558394,0.2833333333333333,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,high_risk_share,high,high,3,They use a straw or spoon to taste each other's drinks without drinking from the glass,1,1.7,0.45825756949558394,0.2833333333333333,2.6,0.3741657386773941,0.43333333333333335,6.0,0.0,1.0,10,10,10,0,0,0
gala,high_risk_share,low,low,0,Elena and Todd ask the bartender for two small sample glasses to split their drinks,1,3.7,0.45825756949558405,0.6166666666666667,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
gala,high_risk_share,low,high,0,Elena and Todd ask the bartender for two small sample glasses to split their drinks,1,3.7,0.45825756949558405,0.6166666666666667,4.45,0.4716990566028302,0.7416666666666667,6.0,0.0,1.0,10,10,10,0,0,0
gala,high_risk_share,low,low,1,Elena and Todd decide not to try each other's drinks at all,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,high_risk_share,low,high,1,Elena and Todd decide not to try each other's drinks at all,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,high_risk_share,low,low,2,Elena and Todd pour a small amount of their drinks into each other's glasses to try,1,5.3,0.45825756949558405,0.8833333333333333,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
gala,high_risk_share,low,high,2,Elena and Todd pour a small amount of their drinks into each other's glasses to try,1,5.3,0.45825756949558405,0.8833333333333333,2.6,0.58309518948453,0.43333333333333335,6.0,0.0,1.0,10,10,10,0,0,0
gala,high_risk_share,low,low,3,"One of them offers the other a sip from their glass, but uses a straw or asks the other to drink from their own glass",0,3.9,1.374772708486752,0.6499999999999999,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
gala,high_risk_share,low,high,3,"One of them offers the other a sip from their glass, but uses a straw or asks the other to drink from their own glass",0,3.9,1.374772708486752,0.6499999999999999,1.3,0.4,0.21666666666666667,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,high,low,0,Marianne eats the corn directly from the skewer,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,high,high,0,Marianne eats the corn directly from the skewer,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,high,low,1,Lisa eats the corn directly from the skewer,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,high,high,1,Lisa eats the corn directly from the skewer,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,high,low,2,They take turns eating the corn directly from the skewer,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,high,2,They take turns eating the corn directly from the skewer,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,low,3,They cut the skewer in half and each eat from their own half,0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,high,3,They cut the skewer in half and each eat from their own half,0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,low,0,cut the corn in half and share it,1,3.0,0.0,0.5,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,high,0,cut the corn in half and share it,1,3.0,0.0,0.5,2.2,0.2449489742783178,0.3666666666666667,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,low,1,Marianne gives the corn to Lisa,0,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
fair,no_share,high,high,1,Marianne gives the corn to Lisa,0,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
fair,no_share,high,low,2,they put all the food in the middle of the table and serve themselves from the common pool,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,high,2,they put all the food in the middle of the table and serve themselves from the common pool,1,3.0,0.0,0.5,1.3,0.4,0.21666666666666667,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,low,3,"they decide to only eat the funnel cake and fried cheese, and throw the corn away",0,0.0,0.0,0.0,0.45,0.15000000000000002,0.075,0.0,0.0,0.0,10,10,10,0,0,0
fair,no_share,high,high,3,"they decide to only eat the funnel cake and fried cheese, and throw the corn away",0,0.0,0.0,0.0,0.6,0.2,0.09999999999999999,0.0,0.0,0.0,10,10,10,0,0,0
fair,high_risk_share,low,low,0,Marianne eats the corn and Lisa eats the other food,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,low,high,0,Marianne eats the corn and Lisa eats the other food,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,low,low,1,Lisa eats the corn and Marianne eats the other food,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,low,high,1,Lisa eats the corn and Marianne eats the other food,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,low,low,2,They divide the corn and other food evenly between them,0,0.0,0.0,0.0,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,high,2,They divide the corn and other food evenly between them,0,0.0,0.0,0.0,2.4,0.48989794855663565,0.39999999999999997,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,low,3,"They eat all the food together, taking turns with each item",1,6.0,0.0,1.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,high,3,"They eat all the food together, taking turns with each item",1,6.0,0.0,1.0,2.4,0.8,0.39999999999999997,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,low,low,0,Marianne eats the corn off the cob and Lisa eats the other food,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,low,high,0,Marianne eats the corn off the cob and Lisa eats the other food,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,low,low,1,Lisa eats the corn off the cob and Marianne eats the other food,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,low,high,1,Lisa eats the corn off the cob and Marianne eats the other food,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,low,low,2,They throw the corn away and just eat the funnel cake and fried cheese,0,0.0,0.0,0.0,0.45,0.15000000000000002,0.075,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,low,high,2,They throw the corn away and just eat the funnel cake and fried cheese,0,0.0,0.0,0.0,0.6,0.2,0.09999999999999999,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,low,low,3,"They eat the corn and other food together, taking turns eating from the same plate",1,6.0,0.0,1.0,3.05,0.15,0.5083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,low,high,3,"They eat the corn and other food together, taking turns eating from the same plate",1,6.0,0.0,1.0,2.2,0.39999999999999997,0.3666666666666667,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,low,0,cut the corn into two halves and give one to each person,0,0.0,0.0,0.0,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,high,0,cut the corn into two halves and give one to each person,0,0.0,0.0,0.0,2.2,0.2449489742783178,0.3666666666666667,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,low,1,"eat the corn together at the same time, but from opposite ends",1,6.0,0.0,1.0,1.4,0.3,0.2333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,high,1,"eat the corn together at the same time, but from opposite ends",1,6.0,0.0,1.0,1.3,0.4,0.21666666666666667,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,low,2,let one person eat the corn while the other eats the funnel cake and fried cheese,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,high,high,2,let one person eat the corn while the other eats the funnel cake and fried cheese,0,0.0,0.0,0.0,0.2,0.33166247903554,0.03333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,high,low,3,put the corn back and just eat the funnel cake and fried cheese,0,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
fair,high_risk_share,high,high,3,put the corn back and just eat the funnel cake and fried cheese,0,0.0,0.0,0.0,0.6,0.2,0.09999999999999999,0.0,0.0,0.0,10,10,10,0,0,0
fair,high_risk_share,high,low,4,divide all the food evenly between them,0,0.0,0.0,0.0,3.5,0.0,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,high,4,divide all the food evenly between them,0,0.0,0.0,0.0,2.6,0.7348469228349535,0.43333333333333335,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,low,low,0,split the corn and other food items in half and share,1,0.0,0.0,0.0,3.3,0.2449489742783178,0.5499999999999999,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,low,high,0,split the corn and other food items in half and share,1,0.0,0.0,0.0,2.5,0.6324555320336759,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,low,low,1,Marianne gives the corn to Lisa,0,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
fair,no_share,low,high,1,Marianne gives the corn to Lisa,0,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
fair,no_share,low,low,2,they put all the food in the middle of the table and take turns picking items to eat,1,3.0,0.0,0.5,2.75,0.25,0.4583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,low,high,2,they put all the food in the middle of the table and take turns picking items to eat,1,3.0,0.0,0.5,1.6,0.8,0.26666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,low,low,3,they decide not to eat any of the food and throw it away,0,0.0,0.0,0.0,0.45,0.15000000000000002,0.075,0.0,0.0,0.0,10,10,10,0,0,0
fair,no_share,low,high,3,they decide not to eat any of the food and throw it away,0,0.0,0.0,0.0,0.6,0.2,0.09999999999999999,0.0,0.0,0.0,10,10,10,0,0,0
hike,no_share,low,low,0,Tony offers Alvin the sandwich,0,1.0,0.0,0.16666666666666666,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,9,10,0,1,0
hike,no_share,low,high,0,Tony offers Alvin the sandwich,0,1.0,0.0,0.16666666666666666,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
hike,no_share,low,low,1,Tony and Alvin split the sandwich,1,2.9,0.3,0.4833333333333333,1.5,0.0,0.25,6.0,0.0,1.0,10,9,10,0,1,0
hike,no_share,low,high,1,Tony and Alvin split the sandwich,1,2.9,0.3,0.4833333333333333,3.0,1.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
hike,no_share,low,low,2,They decide to wait until they reach the end of the hike to eat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
hike,no_share,low,high,2,They decide to wait until they reach the end of the hike to eat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,no_share,low,low,3,Alvin offers to buy Tony a snack at the end of the hike in return for some of the sandwich now,1,1.6,0.48989794855663565,0.26666666666666666,0.0,0.0,0.0,3.0,0.0,0.5,10,9,10,0,1,0
hike,no_share,low,high,3,Alvin offers to buy Tony a snack at the end of the hike in return for some of the sandwich now,1,1.6,0.48989794855663565,0.26666666666666666,0.25,0.25,0.041666666666666664,3.0,0.0,0.5,10,10,10,0,0,0
hike,high_risk_share,low,low,0,Tony eats the sandwich by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
hike,high_risk_share,low,high,0,Tony eats the sandwich by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,low,low,1,Tony offers Alvin the whole sandwich,0,1.0,0.0,0.16666666666666666,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,9,10,0,1,0
hike,high_risk_share,low,high,1,Tony offers Alvin the whole sandwich,0,1.0,0.0,0.16666666666666666,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
hike,high_risk_share,low,low,2,They cut the sandwich in half to split,1,2.9,0.3,0.4833333333333333,1.5,0.0,0.25,6.0,0.0,1.0,10,9,10,0,1,0
hike,high_risk_share,low,high,2,They cut the sandwich in half to split,1,2.9,0.3,0.4833333333333333,3.85,0.45,0.6416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,low,low,3,Alvin goes without eating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
hike,high_risk_share,low,high,3,Alvin goes without eating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,low,low,0,Tony eats the whole sandwich himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
hike,low_risk_share,low,high,0,Tony eats the whole sandwich himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,low,low,1,Tony and Alvin decide to forgo snacks and continue hiking,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
hike,low_risk_share,low,high,1,Tony and Alvin decide to forgo snacks and continue hiking,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,low,low,2,Tony offers the whole sandwich to Alvin,0,1.0,0.0,0.16666666666666666,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,9,10,0,1,0
hike,low_risk_share,low,high,2,Tony offers the whole sandwich to Alvin,0,1.0,0.0,0.16666666666666666,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
hike,low_risk_share,low,low,3,Tony and Alvin look for other food sources or wait until they reach the end of the hike,0,0.0,0.0,0.0,1.5555555555555556,0.8314794192830981,0.25925925925925924,0.0,0.0,0.0,10,9,10,0,1,0
hike,low_risk_share,low,high,3,Tony and Alvin look for other food sources or wait until they reach the end of the hike,0,0.0,0.0,0.0,1.5,0.806225774829855,0.25,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,high,low,0,Tony eats the whole sandwich himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
hike,low_risk_share,high,high,0,Tony eats the whole sandwich himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,high,low,1,Tony and Alvin look for other food sources,1,0.0,0.0,0.0,1.5555555555555556,0.8314794192830981,0.25925925925925924,0.0,0.0,0.0,10,9,10,0,1,0
hike,low_risk_share,high,high,1,Tony and Alvin look for other food sources,1,0.0,0.0,0.0,1.7,1.004987562112089,0.2833333333333333,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,high,low,2,Alvin goes without eating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
hike,low_risk_share,high,high,2,Alvin goes without eating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,high,low,3,Tony offers to share other items from his pack,1,1.5,0.5,0.25,1.0,0.0,0.16666666666666666,2.4,1.2,0.39999999999999997,10,9,10,0,1,0
hike,low_risk_share,high,high,3,Tony offers to share other items from his pack,1,1.5,0.5,0.25,2.0,0.0,0.3333333333333333,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
hike,high_risk_share,high,low,0,Tony eats the entire sandwich by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
hike,high_risk_share,high,high,0,Tony eats the entire sandwich by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,high,low,1,Tony gives the entire sandwich to Alvin,0,1.0,0.0,0.16666666666666666,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,9,10,0,1,0
hike,high_risk_share,high,high,1,Tony gives the entire sandwich to Alvin,0,1.0,0.0,0.16666666666666666,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
hike,high_risk_share,high,low,2,Tony and Alvin cut the sandwich in half to each eat a portion,1,2.9,0.3,0.4833333333333333,1.5,0.0,0.25,6.0,0.0,1.0,10,9,10,0,1,0
hike,high_risk_share,high,high,2,Tony and Alvin cut the sandwich in half to each eat a portion,1,2.9,0.3,0.4833333333333333,3.85,0.45,0.6416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,high,low,3,They decide to wait until they get back to town to eat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
hike,high_risk_share,high,high,3,They decide to wait until they get back to town to eat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,no_share,high,low,0,Tony offers Alvin the sandwich,1,1.0,0.0,0.16666666666666666,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,9,10,0,1,0
hike,no_share,high,high,0,Tony offers Alvin the sandwich,1,1.0,0.0,0.16666666666666666,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
hike,no_share,high,low,1,Tony and Alvin split the sandwich,1,2.9,0.3,0.4833333333333333,1.5,0.0,0.25,6.0,0.0,1.0,10,9,10,0,1,0
hike,no_share,high,high,1,Tony and Alvin split the sandwich,1,2.9,0.3,0.4833333333333333,3.0,1.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
hike,no_share,high,low,2,Alvin goes without eating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
hike,no_share,high,high,2,Alvin goes without eating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,no_share,high,low,3,Tony suggests they both go without snacks until they finish the hike,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
hike,no_share,high,high,3,Tony suggests they both go without snacks until they finish the hike,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,high,low,0,split each oyster in half and share,1,3.0,0.0,0.5,1.8,0.4,0.3,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,high,0,split each oyster in half and share,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,low,1,alternate eating oysters from the platter,1,2.1,1.374772708486752,0.35,0.55,0.15,0.09166666666666667,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,high,1,alternate eating oysters from the platter,1,2.1,1.374772708486752,0.35,0.5,0.0,0.08333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,high,low,2,one person eats all the oysters and describes them to the other,0,2.4,1.2,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,high,high,2,one person eats all the oysters and describes them to the other,0,2.4,1.2,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,low,low,0,take turns tasting each type of oyster,1,3.0,0.0,0.5,1.05,0.15,0.175,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,high,0,take turns tasting each type of oyster,1,3.0,0.0,0.5,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,low,1,split each oyster in half and share,1,3.0,0.0,0.5,1.8,0.4,0.3,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,high,1,split each oyster in half and share,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,low,2,let one person try all the oysters and report back,0,1.5,1.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,low,high,2,let one person try all the oysters and report back,0,1.5,1.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,no_share,low,low,3,order separate platters and compare notes,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,no_share,low,high,3,order separate platters and compare notes,0,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,low,0,take turns eating whole oysters,0,6.0,0.0,1.0,1.05,0.15,0.175,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,high,0,take turns eating whole oysters,0,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,low,1,order two of each type of oyster,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,high,1,order two of each type of oyster,0,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,high,low,2,share the platter without dividing the oysters,1,3.0,0.0,0.5,0.45,0.15000000000000002,0.075,3.0,0.0,0.5,10,10,10,0,0,0
oysters,low_risk_share,high,high,2,share the platter without dividing the oysters,1,3.0,0.0,0.5,0.5,0.0,0.08333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
oysters,high_risk_share,low,low,0,take turns eating whole oysters,0,6.0,0.0,1.0,1.05,0.15,0.175,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,high,0,take turns eating whole oysters,0,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,low,1,divide the oyster platter into two separate portions,0,0.0,0.0,0.0,2.4,0.19999999999999998,0.39999999999999997,3.0,0.0,0.5,10,10,10,0,0,0
oysters,high_risk_share,low,high,1,divide the oyster platter into two separate portions,0,0.0,0.0,0.0,2.5,0.0,0.41666666666666663,3.0,0.0,0.5,10,10,10,0,0,0
oysters,high_risk_share,low,low,2,order two of each type of oyster,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,high,2,order two of each type of oyster,1,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,low,low,3,choose one type of oyster to share,1,3.0,0.0,0.5,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
oysters,high_risk_share,low,high,3,choose one type of oyster to share,1,3.0,0.0,0.5,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
oysters,low_risk_share,low,low,0,order two separate oyster platters,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,high,0,order two separate oyster platters,0,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,low,1,choose one type of oyster to share,1,3.0,0.0,0.5,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
oysters,low_risk_share,low,high,1,choose one type of oyster to share,1,3.0,0.0,0.5,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
oysters,low_risk_share,low,low,2,flip a coin to see who gets to try each type alone,0,0.0,0.0,0.0,0.05,0.15000000000000002,0.008333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
oysters,low_risk_share,low,high,2,flip a coin to see who gets to try each type alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
oysters,low_risk_share,low,low,3,"take turns trying each oyster type, with one person trying it first and then the other",1,3.0,0.0,0.5,1.05,0.15,0.175,6.0,0.0,1.0,10,10,10,0,0,0
oysters,low_risk_share,low,high,3,"take turns trying each oyster type, with one person trying it first and then the other",1,3.0,0.0,0.5,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,low,0,order separate platters and compare notes,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
