subject_id,scenario_label,stimulus_index,action_condition,desire,effort,stage,intimacy_rating
d8911daa-21d4-52e3-921a-8c131671e777,takeout,15,no_share,high,high,prior,0.5
d8911daa-21d4-52e3-921a-8c131671e777,wedding,12,high_risk_share,low,low,posterior,0.68
d8911daa-21d4-52e3-921a-8c131671e777,wedding,12,high_risk_share,low,low,prior,0.4
d89148ac-0403-5975-b16b-6ad3421bf305,apples,5,low_risk_share,high,high,posterior,0.62
d89148ac-0403-5975-b16b-6ad3421bf305,apples,5,low_risk_share,high,high,prior,0.72
d89148ac-0403-5975-b16b-6ad3421bf305,basketball,7,low_risk_share,low,low,posterior,0.69
d89148ac-0403-5975-b16b-6ad3421bf305,basketball,7,low_risk_share,low,low,prior,0.84
d89148ac-0403-5975-b16b-6ad3421bf305,birthday,15,no_share,low,high,posterior,0.67
d89148ac-0403-5975-b16b-6ad3421bf305,birthday,15,no_share,low,high,prior,0.66
d89148ac-0403-5975-b16b-6ad3421bf305,brunch,11,high_risk_share,high,low,posterior,0.94
d89148ac-0403-5975-b16b-6ad3421bf305,brunch,11,high_risk_share,high,low,prior,0.81
d89148ac-0403-5975-b16b-6ad3421bf305,cooking,8,low_risk_share,high,low,posterior,0.71
d89148ac-0403-5975-b16b-6ad3421bf305,cooking,8,low_risk_share,high,low,prior,0.8
d89148ac-0403-5975-b16b-6ad3421bf305,dip,6,high_risk_share,high,high,posterior,0.85
d89148ac-0403-5975-b16b-6ad3421bf305,dip,6,high_risk_share,high,high,prior,0.52
d89148ac-0403-5975-b16b-6ad3421bf305,drinks,9,high_risk_share,low,high,posterior,1.0
d89148ac-0403-5975-b16b-6ad3421bf305,drinks,9,high_risk_share,low,high,prior,0.78
d89148ac-0403-5975-b16b-6ad3421bf305,driving,10,low_risk_share,high,low,posterior,0.7
d89148ac-0403-5975-b16b-6ad3421bf305,driving,10,low_risk_share,high,low,prior,0.87
d89148ac-0403-5975-b16b-6ad3421bf305,fair,12,no_share,low,low,posterior,0.66
d89148ac-0403-5975-b16b-6ad3421bf305,fair,12,no_share,low,low,prior,0.81
d89148ac-0403-5975-b16b-6ad3421bf305,gala,0,high_risk_share,high,high,posterior,1.0
d89148ac-0403-5975-b16b-6ad3421bf305,gala,0,high_risk_share,high,high,prior,0.81
d89148ac-0403-5975-b16b-6ad3421bf305,hike,14,no_share,high,high,posterior,0.62
d89148ac-0403-5975-b16b-6ad3421bf305,hike,14,no_share,high,high,prior,0.81
d89148ac-0403-5975-b16b-6ad3421bf305,oysters,4,no_share,high,low,posterior,0.61
d89148ac-0403-5975-b16b-6ad3421bf305,oysters,4,no_share,high,low,prior,0.68
d89148ac-0403-5975-b16b-6ad3421bf305,social,2,low_risk_share,low,low,posterior,0.91
d89148ac-0403-5975-b16b-6ad3421bf305,social,2,low_risk_share,low,low,prior,0.68
d89148ac-0403-5975-b16b-6ad3421bf305,soup,1,low_risk_share,low,high,posterior,0.78
d89148ac-0403-5975-b16b-6ad3421bf305,soup,1,low_risk_share,low,high,prior,0.64
d89148ac-0403-5975-b16b-6ad3421bf305,takeout,13,high_risk_share,low,low,posterior,0.68
d89148ac-0403-5975-b16b-6ad3421bf305,takeout,13,high_risk_share,low,low,prior,0.3
d89148ac-0403-5975-b16b-6ad3421bf305,wedding,3,no_share,low,high,posterior,0.56
d89148ac-0403-5975-b16b-6ad3421bf305,wedding,3,no_share,low,high,prior,0.73
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,apples,11,low_risk_share,low,low,posterior,0.12
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,apples,11,low_risk_share,low,low,prior,0.1
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,basketball,8,no_share,low,low,posterior,0.5
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,basketball,8,no_share,low,low,prior,0.5
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,birthday,2,high_risk_share,high,high,posterior,1.0
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,birthday,2,high_risk_share,high,high,prior,0.61
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,brunch,15,no_share,low,high,posterior,0.5
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,brunch,15,no_share,low,high,prior,0.5
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,cooking,14,no_share,low,high,posterior,0.5
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,cooking,14,no_share,low,high,prior,0.81
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,dip,5,high_risk_share,high,high,posterior,0.81
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,dip,5,high_risk_share,high,high,prior,0.79
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,drinks,0,low_risk_share,low,high,posterior,0.29
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,drinks,0,low_risk_share,low,high,prior,0.3
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,driving,3,no_share,high,high,posterior,0.64
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,driving,3,no_share,high,high,prior,0.66
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,fair,6,high_risk_share,low,low,posterior,0.87
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,fair,6,high_risk_share,low,low,prior,0.49
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,gala,9,low_risk_share,low,low,posterior,0.25
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,gala,9,low_risk_share,low,low,prior,0.27
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,hike,7,low_risk_share,high,low,posterior,0.5
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,hike,7,low_risk_share,high,low,prior,0.5
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,oysters,1,high_risk_share,high,low,posterior,0.93
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,oysters,1,high_risk_share,high,low,prior,0.77
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,social,10,high_risk_share,low,high,posterior,1.0
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,social,10,high_risk_share,low,high,prior,0.8
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,soup,4,low_risk_share,high,high,posterior,0.5
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,soup,4,low_risk_share,high,high,prior,0.58
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,takeout,12,low_risk_share,high,low,posterior,0.03
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,takeout,12,low_risk_share,high,low,prior,0.06
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,wedding,13,no_share,high,low,posterior,0.5
d89ba67e-3ac0-52ca-a43b-a13dc6a7475a,wedding,13,no_share,high,low,prior,0.94
daf9393e-984b-544c-88a8-563015274d52,apples,6,no_share,low,low,posterior,1.0
daf9393e-984b-544c-88a8-563015274d52,apples,6,no_share,low,low,prior,0.78
daf9393e-984b-544c-88a8-563015274d52,basketball,5,low_risk_share,high,high,posterior,0.5
daf9393e-984b-544c-88a8-563015274d52,basketball,5,low_risk_share,high,high,prior,0.68
daf9393e-984b-544c-88a8-563015274d52,birthday,0,low_risk_share,low,high,posterior,1.0
daf9393e-984b-544c-88a8-563015274d52,birthday,0,low_risk_share,low,high,prior,0.61
daf9393e-984b-544c-88a8-563015274d52,brunch,1,high_risk_share,low,high,posterior,0.61
daf9393e-984b-544c-88a8-563015274d52,brunch,1,high_risk_share,low,high,prior,0.5
daf9393e-984b-544c-88a8-563015274d52,cooking,9,low_risk_share,low,low,posterior,0.69
daf9393e-984b-544c-88a8-563015274d52,cooking,9,low_risk_share,low,low,prior,0.6
daf9393e-984b-544c-88a8-563015274d52,dip,7,no_share,high,high,posterior,1.0
daf9393e-984b-544c-88a8-563015274d52,dip,7,no_share,high,high,prior,0.99
daf9393e-984b-544c-88a8-563015274d52,drinks,14,no_share,low,high,posterior,0.99
daf9393e-984b-544c-88a8-563015274d52,drinks,14,no_share,low,high,prior,0.38
daf9393e-984b-544c-88a8-563015274d52,driving,11,low_risk_share,high,low,posterior,0.67
daf9393e-984b-544c-88a8-563015274d52,driving,11,low_risk_share,high,low,prior,0.74
daf9393e-984b-544c-88a8-563015274d52,fair,4,high_risk_share,high,low,posterior,0.74
daf9393e-984b-544c-88a8-563015274d52,fair,4,high_risk_share,high,low,prior,0.59
daf9393e-984b-544c-88a8-563015274d52,gala,13,no_share,high,low,posterior,0.73
daf9393e-984b-544c-88a8-563015274d52,gala,13,no_share,high,low,prior,0.5
daf9393e-984b-544c-88a8-563015274d52,hike,2,high_risk_share,high,high,posterior,0.57
daf9393e-984b-544c-88a8-563015274d52,hike,2,high_risk_share,high,high,prior,1.0
daf9393e-984b-544c-88a8-563015274d52,oysters,12,high_risk_share,low,low,posterior,1.0
daf9393e-984b-544c-88a8-563015274d52,oysters,12,high_risk_share,low,low,prior,0.5
daf9393e-984b-544c-88a8-563015274d52,social,8,high_risk_share,high,high,posterior,1.0
daf9393e-984b-544c-88a8-563015274d52,social,8,high_risk_share,high,high,prior,0.37
daf9393e-984b-544c-88a8-563015274d52,soup,15,low_risk_share,low,low,posterior,1.0
daf9393e-984b-544c-88a8-563015274d52,soup,15,low_risk_share,low,low,prior,1.0
daf9393e-984b-544c-88a8-563015274d52,takeout,3,no_share,low,high,posterior,0.15
daf9393e-984b-544c-88a8-563015274d52,takeout,3,no_share,low,high,prior,0.5
daf9393e-984b-544c-88a8-563015274d52,wedding,10,low_risk_share,high,low,posterior,0.84
daf9393e-984b-544c-88a8-563015274d52,wedding,10,low_risk_share,high,low,prior,0.83
dc9f7ba5-4c10-562e-b620-49317d1bcf83,apples,5,low_risk_share,low,high,posterior,0.2
dc9f7ba5-4c10-562e-b620-49317d1bcf83,apples,5,low_risk_share,low,high,prior,0.35
dc9f7ba5-4c10-562e-b620-49317d1bcf83,basketball,8,no_share,low,low,posterior,0.59
dc9f7ba5-4c10-562e-b620-49317d1bcf83,basketball,8,no_share,low,low,prior,0.8
dc9f7ba5-4c10-562e-b620-49317d1bcf83,birthday,14,high_risk_share,high,low,posterior,1.0
dc9f7ba5-4c10-562e-b620-49317d1bcf83,birthday,14,high_risk_share,high,low,prior,0.86
dc9f7ba5-4c10-562e-b620-49317d1bcf83,brunch,12,no_share,low,low,posterior,0.62
dc9f7ba5-4c10-562e-b620-49317d1bcf83,brunch,12,no_share,low,low,prior,0.72
dc9f7ba5-4c10-562e-b620-49317d1bcf83,cooking,9,low_risk_share,high,low,posterior,0.66
dc9f7ba5-4c10-562e-b620-49317d1bcf83,cooking,9,low_risk_share,high,low,prior,0.84
dc9f7ba5-4c10-562e-b620-49317d1bcf83,dip,7,no_share,high,low,posterior,0.38
dc9f7ba5-4c10-562e-b620-49317d1bcf83,dip,7,no_share,high,low,prior,0.94
dc9f7ba5-4c10-562e-b620-49317d1bcf83,drinks,6,no_share,high,high,posterior,0.66
dc9f7ba5-4c10-562e-b620-49317d1bcf83,drinks,6,no_share,high,high,prior,0.89
dc9f7ba5-4c10-562e-b620-49317d1bcf83,driving,0,low_risk_share,low,low,posterior,0.16
dc9f7ba5-4c10-562e-b620-49317d1bcf83,driving,0,low_risk_share,low,low,prior,0.34
dc9f7ba5-4c10-562e-b620-49317d1bcf83,fair,13,low_risk_share,high,high,posterior,0.61
dc9f7ba5-4c10-562e-b620-49317d1bcf83,fair,13,low_risk_share,high,high,prior,0.33
dc9f7ba5-4c10-562e-b620-49317d1bcf83,gala,15,high_risk_share,low,high,posterior,0.76
dc9f7ba5-4c10-562e-b620-49317d1bcf83,gala,15,high_risk_share,low,high,prior,0.22
dc9f7ba5-4c10-562e-b620-49317d1bcf83,hike,3,high_risk_share,high,high,posterior,0.97
dc9f7ba5-4c10-562e-b620-49317d1bcf83,hike,3,high_risk_share,high,high,prior,0.65
dc9f7ba5-4c10-562e-b620-49317d1bcf83,oysters,11,low_risk_share,high,high,posterior,0.7
dc9f7ba5-4c10-562e-b620-49317d1bcf83,oysters,11,low_risk_share,high,high,prior,0.71
dc9f7ba5-4c10-562e-b620-49317d1bcf83,social,1,no_share,low,high,posterior,0.78
dc9f7ba5-4c10-562e-b620-49317d1bcf83,social,1,no_share,low,high,prior,0.68
dc9f7ba5-4c10-562e-b620-49317d1bcf83,soup,2,high_risk_share,low,low,posterior,0.96
dc9f7ba5-4c10-562e-b620-49317d1bcf83,soup,2,high_risk_share,low,low,prior,0.8
dc9f7ba5-4c10-562e-b620-49317d1bcf83,takeout,10,no_share,high,high,posterior,0.15
dc9f7ba5-4c10-562e-b620-49317d1bcf83,takeout,10,no_share,high,high,prior,0.21
dc9f7ba5-4c10-562e-b620-49317d1bcf83,wedding,4,high_risk_share,low,low,posterior,0.99
dc9f7ba5-4c10-562e-b620-49317d1bcf83,wedding,4,high_risk_share,low,low,prior,0.9
df57b433-f8d8-5f25-8997-9daf54073a22,apples,12,high_risk_share,low,high,posterior,0.68
df57b433-f8d8-5f25-8997-9daf54073a22,apples,12,high_risk_share,low,high,prior,0.89
df57b433-f8d8-5f25-8997-9daf54073a22,basketball,6,no_share,low,high,posterior,0.77
df57b433-f8d8-5f25-8997-9daf54073a22,basketball,6,no_share,low,high,prior,0.74
df57b433-f8d8-5f25-8997-9daf54073a22,birthday,13,low_risk_share,high,low,posterior,0.71
df57b433-f8d8-5f25-8997-9daf54073a22,birthday,13,low_risk_share,high,low,prior,0.64
df57b433-f8d8-5f25-8997-9daf54073a22,brunch,1,low_risk_share,high,low,posterior,0.34
df57b433-f8d8-5f25-8997-9daf54073a22,brunch,1,low_risk_share,high,low,prior,0.49
df57b433-f8d8-5f25-8997-9daf54073a22,cooking,3,low_risk_share,high,high,posterior,0.8
df57b433-f8d8-5f25-8997-9daf54073a22,cooking,3,low_risk_share,high,high,prior,0.69
df57b433-f8d8-5f25-8997-9daf54073a22,dip,5,low_risk_share,low,high,posterior,0.79
df57b433-f8d8-5f25-8997-9daf54073a22,dip,5,low_risk_share,low,high,prior,1.0
df57b433-f8d8-5f25-8997-9daf54073a22,drinks,14,high_risk_share,low,low,posterior,0.81
df57b433-f8d8-5f25-8997-9daf54073a22,drinks,14,high_risk_share,low,low,prior,0.83
df57b433-f8d8-5f25-8997-9daf54073a22,driving,10,low_risk_share,low,low,posterior,0.17
df57b433-f8d8-5f25-8997-9daf54073a22,driving,10,low_risk_share,low,low,prior,0.09
df57b433-f8d8-5f25-8997-9daf54073a22,fair,9,no_share,high,high,posterior,0.67
df57b433-f8d8-5f25-8997-9daf54073a22,fair,9,no_share,high,high,prior,0.65
df57b433-f8d8-5f25-8997-9daf54073a22,gala,2,no_share,low,low,posterior,0.0
df57b433-f8d8-5f25-8997-9daf54073a22,gala,2,no_share,low,low,prior,0.0
df57b433-f8d8-5f25-8997-9daf54073a22,hike,7,high_risk_share,high,high,posterior,0.99
df57b433-f8d8-5f25-8997-9daf54073a22,hike,7,high_risk_share,high,high,prior,1.0
df57b433-f8d8-5f25-8997-9daf54073a22,oysters,4,high_risk_share,high,high,posterior,0.0
df57b433-f8d8-5f25-8997-9daf54073a22,oysters,4,high_risk_share,high,high,prior,0.22
df57b433-f8d8-5f25-8997-9daf54073a22,social,11,no_share,low,high,posterior,0.75
df57b433-f8d8-5f25-8997-9daf54073a22,social,11,no_share,low,high,prior,0.71
df57b433-f8d8-5f25-8997-9daf54073a22,soup,8,high_risk_share,high,low,posterior,0.38
df57b433-f8d8-5f25-8997-9daf54073a22,soup,8,high_risk_share,high,low,prior,0.08
df57b433-f8d8-5f25-8997-9daf54073a22,takeout,15,no_share,high,low,posterior,0.0
df57b433-f8d8-5f25-8997-9daf54073a22,takeout,15,no_share,high,low,prior,0.0
df57b433-f8d8-5f25-8997-9daf54073a22,wedding,0,low_risk_share,low,low,posterior,0.76
df57b433-f8d8-5f25-8997-9daf54073a22,wedding,0,low_risk_share,low,low,prior,0.77
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,apples,12,high_risk_share,low,low,posterior,0.93
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,apples,12,high_risk_share,low,low,prior,0.81
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,basketball,10,no_share,high,high,posterior,0.18
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,basketball,10,no_share,high,high,prior,0.5
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,birthday,7,high_risk_share,low,high,posterior,0.75
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,birthday,7,high_risk_share,low,high,prior,0.5
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,brunch,13,no_share,high,high,posterior,0.35
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,brunch,13,no_share,high,high,prior,0.54
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,cooking,0,high_risk_share,high,low,posterior,0.96
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,cooking,0,high_risk_share,high,low,prior,0.87
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,dip,5,no_share,low,high,posterior,0.93
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,dip,5,no_share,low,high,prior,0.84
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,drinks,14,low_risk_share,low,high,posterior,0.43
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,drinks,14,low_risk_share,low,high,prior,0.5
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,driving,9,no_share,low,low,posterior,0.5
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,driving,9,no_share,low,low,prior,0.5
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,fair,8,low_risk_share,high,high,posterior,0.46
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,fair,8,low_risk_share,high,high,prior,0.62
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,gala,2,high_risk_share,high,high,posterior,0.75
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,gala,2,high_risk_share,high,high,prior,0.59
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,hike,11,low_risk_share,high,high,posterior,0.43
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,hike,11,low_risk_share,high,high,prior,0.69
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,oysters,3,low_risk_share,high,low,posterior,0.43
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,oysters,3,low_risk_share,high,low,prior,0.63
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,social,1,high_risk_share,low,low,posterior,0.93
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,social,1,high_risk_share,low,low,prior,0.62
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,soup,15,no_share,high,low,posterior,0.26
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,soup,15,no_share,high,low,prior,0.57
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,takeout,4,low_risk_share,low,low,posterior,0.27
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,takeout,4,low_risk_share,low,low,prior,0.46
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,wedding,6,no_share,low,low,posterior,0.5
e0f7fd3d-208b-5dea-b5a5-9677861fcb13,wedding,6,no_share,low,low,prior,0.5
e10f0718-ecc6-550a-a683-49ba136a0f5c,apples,3,high_risk_share,high,high,posterior,0.99
e10f0718-ecc6-550a-a683-49ba136a0f5c,apples,3,high_risk_share,high,high,prior,0.15
e10f0718-ecc6-550a-a683-49ba136a0f5c,basketball,0,no_share,high,high,posterior,0.1
e10f0718-ecc6-550a-a683-49ba136a0f5c,basketball,0,no_share,high,high,prior,0.78
e10f0718-ecc6-550a-a683-49ba136a0f5c,birthday,6,low_risk_share,high,low,posterior,0.55
e10f0718-ecc6-550a-a683-49ba136a0f5c,birthday,6,low_risk_share,high,low,prior,0.55
e10f0718-ecc6-550a-a683-49ba136a0f5c,brunch,10,no_share,high,low,posterior,0.55
e10f0718-ecc6-550a-a683-49ba136a0f5c,brunch,10,no_share,high,low,prior,0.61
e10f0718-ecc6-550a-a683-49ba136a0f5c,cooking,13,low_risk_share,low,low,posterior,0.66
e10f0718-ecc6-550a-a683-49ba136a0f5c,cooking,13,low_risk_share,low,low,prior,0.6
e10f0718-ecc6-550a-a683-49ba136a0f5c,dip,9,no_share,low,low,posterior,0.53
e10f0718-ecc6-550a-a683-49ba136a0f5c,dip,9,no_share,low,low,prior,0.58
e10f0718-ecc6-550a-a683-49ba136a0f5c,drinks,4,no_share,low,high,posterior,0.55
e10f0718-ecc6-550a-a683-49ba136a0f5c,drinks,4,no_share,low,high,prior,0.76
e10f0718-ecc6-550a-a683-49ba136a0f5c,driving,7,high_risk_share,high,low,posterior,0.8
e10f0718-ecc6-550a-a683-49ba136a0f5c,driving,7,high_risk_share,high,low,prior,0.57
e10f0718-ecc6-550a-a683-49ba136a0f5c,fair,11,low_risk_share,high,high,posterior,0.51
e10f0718-ecc6-550a-a683-49ba136a0f5c,fair,11,low_risk_share,high,high,prior,0.63
e10f0718-ecc6-550a-a683-49ba136a0f5c,gala,5,high_risk_share,low,low,posterior,0.85
e10f0718-ecc6-550a-a683-49ba136a0f5c,gala,5,high_risk_share,low,low,prior,0.4
e10f0718-ecc6-550a-a683-49ba136a0f5c,hike,15,low_risk_share,low,low,posterior,0.58
e10f0718-ecc6-550a-a683-49ba136a0f5c,hike,15,low_risk_share,low,low,prior,0.66
e10f0718-ecc6-550a-a683-49ba136a0f5c,oysters,2,no_share,low,high,posterior,0.26
e10f0718-ecc6-550a-a683-49ba136a0f5c,oysters,2,no_share,low,high,prior,0.65
e10f0718-ecc6-550a-a683-49ba136a0f5c,social,14,low_risk_share,high,low,posterior,0.68
e10f0718-ecc6-550a-a683-49ba136a0f5c,social,14,low_risk_share,high,low,prior,0.32
e10f0718-ecc6-550a-a683-49ba136a0f5c,soup,1,high_risk_share,low,high,posterior,0.97
e10f0718-ecc6-550a-a683-49ba136a0f5c,soup,1,high_risk_share,low,high,prior,0.5
e10f0718-ecc6-550a-a683-49ba136a0f5c,takeout,12,high_risk_share,high,high,posterior,0.82
e10f0718-ecc6-550a-a683-49ba136a0f5c,takeout,12,high_risk_share,high,high,prior,0.38
e10f0718-ecc6-550a-a683-49ba136a0f5c,wedding,8,low_risk_share,low,high,posterior,0.53
e10f0718-ecc6-550a-a683-49ba136a0f5c,wedding,8,low_risk_share,low,high,prior,0.53
e12bf1c5-2097-56e5-865b-f1ccf248fc72,apples,0,low_risk_share,high,low,posterior,0.0
e12bf1c5-2097-56e5-865b-f1ccf248fc72,apples,0,low_risk_share,high,low,prior,0.0
e12bf1c5-2097-56e5-865b-f1ccf248fc72,basketball,3,low_risk_share,high,low,posterior,0.69
e12bf1c5-2097-56e5-865b-f1ccf248fc72,basketball,3,low_risk_share,high,low,prior,0.81
e12bf1c5-2097-56e5-865b-f1ccf248fc72,birthday,7,high_risk_share,high,high,posterior,1.0
e12bf1c5-2097-56e5-865b-f1ccf248fc72,birthday,7,high_risk_share,high,high,prior,0.1
e12bf1c5-2097-56e5-865b-f1ccf248fc72,brunch,13,no_share,high,high,posterior,0.5
e12bf1c5-2097-56e5-865b-f1ccf248fc72,brunch,13,no_share,high,high,prior,0.89
e12bf1c5-2097-56e5-865b-f1ccf248fc72,cooking,12,high_risk_share,low,high,posterior,1.0
e12bf1c5-2097-56e5-865b-f1ccf248fc72,cooking,12,high_risk_share,low,high,prior,0.95
e12bf1c5-2097-56e5-865b-f1ccf248fc72,dip,5,low_risk_share,low,low,posterior,0.59
e12bf1c5-2097-56e5-865b-f1ccf248fc72,dip,5,low_risk_share,low,low,prior,0.74
e12bf1c5-2097-56e5-865b-f1ccf248fc72,drinks,10,no_share,high,low,posterior,0.0
e12bf1c5-2097-56e5-865b-f1ccf248fc72,drinks,10,no_share,high,low,prior,0.63
e12bf1c5-2097-56e5-865b-f1ccf248fc72,driving,4,low_risk_share,high,high,posterior,0.65
e12bf1c5-2097-56e5-865b-f1ccf248fc72,driving,4,low_risk_share,high,high,prior,0.31
e12bf1c5-2097-56e5-865b-f1ccf248fc72,fair,6,no_share,low,low,posterior,0.29
e12bf1c5-2097-56e5-865b-f1ccf248fc72,fair,6,no_share,low,low,prior,0.67
e12bf1c5-2097-56e5-865b-f1ccf248fc72,gala,15,high_risk_share,high,high,posterior,1.0
e12bf1c5-2097-56e5-865b-f1ccf248fc72,gala,15,high_risk_share,high,high,prior,1.0
e12bf1c5-2097-56e5-865b-f1ccf248fc72,hike,1,high_risk_share,high,low,posterior,1.0
e12bf1c5-2097-56e5-865b-f1ccf248fc72,hike,1,high_risk_share,high,low,prior,0.72
e12bf1c5-2097-56e5-865b-f1ccf248fc72,oysters,11,no_share,low,high,posterior,0.3
e12bf1c5-2097-56e5-865b-f1ccf248fc72,oysters,11,no_share,low,high,prior,0.81
e12bf1c5-2097-56e5-865b-f1ccf248fc72,social,8,low_risk_share,low,low,posterior,0.79
e12bf1c5-2097-56e5-865b-f1ccf248fc72,social,8,low_risk_share,low,low,prior,0.5
e12bf1c5-2097-56e5-865b-f1ccf248fc72,soup,2,low_risk_share,low,high,posterior,0.67
e12bf1c5-2097-56e5-865b-f1ccf248fc72,soup,2,low_risk_share,low,high,prior,0.61
e12bf1c5-2097-56e5-865b-f1ccf248fc72,takeout,14,high_risk_share,low,low,posterior,1.0
e12bf1c5-2097-56e5-865b-f1ccf248fc72,takeout,14,high_risk_share,low,low,prior,0.26
e12bf1c5-2097-56e5-865b-f1ccf248fc72,wedding,9,no_share,low,high,posterior,0.0
e12bf1c5-2097-56e5-865b-f1ccf248fc72,wedding,9,no_share,low,high,prior,0.5
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,apples,13,high_risk_share,low,high,posterior,0.6
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,apples,13,high_risk_share,low,high,prior,0.51
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,basketball,8,no_share,low,high,posterior,0.5
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,basketball,8,no_share,low,high,prior,0.5
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,birthday,6,low_risk_share,low,high,posterior,0.68
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,birthday,6,low_risk_share,low,high,prior,0.4
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,brunch,0,no_share,low,high,posterior,0.63
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,brunch,0,no_share,low,high,prior,0.67
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,cooking,10,high_risk_share,high,high,posterior,0.78
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,cooking,10,high_risk_share,high,high,prior,0.64
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,dip,7,high_risk_share,high,low,posterior,0.71
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,dip,7,high_risk_share,high,low,prior,0.55
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,drinks,1,low_risk_share,low,low,posterior,0.5
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,drinks,1,low_risk_share,low,low,prior,0.52
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,driving,2,no_share,high,high,posterior,0.02
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,driving,2,no_share,high,high,prior,0.27
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,fair,5,no_share,low,low,posterior,0.48
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,fair,5,no_share,low,low,prior,0.19
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,gala,12,high_risk_share,low,low,posterior,0.44
e1e77fe8-d8a5-5b23-a9f0-dae586b9a577,gala,12,high_risk_share,low,low,prior,0.5
