scenario_label,observed_action,intimacy_condition,effort_condition,alt_idx,action_text,is_share,risk_raw,risk_raw_std,risk,effort_raw,effort_raw_std,effort,g_raw,g_raw_std,g,n_runs_risk,n_runs_effort,n_runs_g,n_failures_risk,n_failures_effort,n_failures_g
hike,high_risk_share,neither,low,1,Tony offers Alvin the whole sandwich,0,2.0,0.6324555320336759,0.3333333333333333,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,neither,high,1,Tony offers Alvin the whole sandwich,0,2.0,0.6324555320336759,0.3333333333333333,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,neither,low,2,Tony and Alvin cut the sandwich in half to share,1,3.0,0.0,0.5,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,neither,high,2,Tony and Alvin cut the sandwich in half to share,1,3.0,0.0,0.5,3.8,0.6,0.6333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,neither,low,3,Alvin goes without eating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,neither,high,3,Alvin goes without eating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,neither,low,0,Tony eats the whole sandwich himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,neither,high,0,Tony eats the whole sandwich himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,neither,low,1,Tony offers to go find more food or buy some from a nearby store,0,0.8,0.4,0.1333333333333333,6.0,0.0,1.0,4.2,1.469693845669907,0.7,10,10,10,0,0,0
hike,low_risk_share,neither,high,1,Tony offers to go find more food or buy some from a nearby store,0,0.8,0.4,0.1333333333333333,6.0,0.0,1.0,4.2,1.469693845669907,0.7,10,10,10,0,0,0
hike,low_risk_share,neither,low,2,Alvin goes to find his own food or buys some from a nearby store,0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,neither,high,2,Alvin goes to find his own food or buys some from a nearby store,0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,neither,low,3,Tony and Alvin decide to skip snacks and continue hiking,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,neither,high,3,Tony and Alvin decide to skip snacks and continue hiking,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,neither,low,4,Tony hands the whole sandwich to Alvin,0,3.0,0.0,0.5,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,low_risk_share,neither,high,4,Tony hands the whole sandwich to Alvin,0,3.0,0.0,0.5,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,low_risk_share,max_intimate,low,0,Tony eats the whole sandwich himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,max_intimate,high,0,Tony eats the whole sandwich himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,max_intimate,low,1,Tony and Alvin go to a nearby town to buy more food,1,2.2,0.3999999999999999,0.3666666666666667,6.0,0.0,1.0,6.0,0.0,1.0,10,10,10,0,0,0
hike,low_risk_share,max_intimate,high,1,Tony and Alvin go to a nearby town to buy more food,1,2.2,0.3999999999999999,0.3666666666666667,6.0,0.0,1.0,6.0,0.0,1.0,10,10,10,0,0,0
hike,low_risk_share,max_intimate,low,2,"Alvin goes to find more food, such as berries, while Tony waits",0,0.1,0.3,0.0166666666666666,4.0,0.0,0.6666666666666666,0.3,0.9000000000000001,0.0499999999999999,10,10,10,0,0,0
hike,low_risk_share,max_intimate,high,2,"Alvin goes to find more food, such as berries, while Tony waits",0,0.1,0.3,0.0166666666666666,4.9,0.3,0.8166666666666667,0.3,0.9000000000000001,0.0499999999999999,10,10,10,0,0,0
hike,low_risk_share,max_intimate,low,3,Tony offers Alvin the whole sandwich,0,2.0,0.6324555320336759,0.3333333333333333,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,low_risk_share,max_intimate,high,3,Tony offers Alvin the whole sandwich,0,2.0,0.6324555320336759,0.3333333333333333,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,max_intimate,low,0,Tony eats the sandwich by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,max_intimate,high,0,Tony eats the sandwich by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,max_intimate,low,1,Tony gives the whole sandwich to Alvin,0,3.0,0.0,0.5,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,max_intimate,high,1,Tony gives the whole sandwich to Alvin,0,3.0,0.0,0.5,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,max_intimate,low,2,Tony and Alvin cut the sandwich in half and each eat their own portion,1,3.0,0.0,0.5,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,max_intimate,high,2,Tony and Alvin cut the sandwich in half and each eat their own portion,1,3.0,0.0,0.5,3.8,0.6,0.6333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,max_intimate,low,3,They decide to skip snacks and continue hiking,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,max_intimate,high,3,They decide to skip snacks and continue hiking,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,somewhat_intimate,low,0,Tony eats the whole sandwich himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,somewhat_intimate,high,0,Tony eats the whole sandwich himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,somewhat_intimate,low,1,Tony offers to go find more food or wait until they get back to civilization,0,0.8,0.4,0.1333333333333333,4.0,0.0,0.6666666666666666,4.2,1.469693845669907,0.7,10,10,10,0,0,0
hike,low_risk_share,somewhat_intimate,high,1,Tony offers to go find more food or wait until they get back to civilization,0,0.8,0.4,0.1333333333333333,5.3,0.458257569495584,0.8833333333333333,4.2,1.469693845669907,0.7,10,10,10,0,0,0
hike,low_risk_share,somewhat_intimate,low,2,Alvin suggests they both skip having a snack,0,0.0,0.0,0.0,0.1,0.2,0.0166666666666666,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,somewhat_intimate,high,2,Alvin suggests they both skip having a snack,0,0.0,0.0,0.0,0.2,0.2449489742783178,0.0333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
hike,low_risk_share,somewhat_intimate,low,3,"Tony and Alvin decide to share the other sandwich Tony has, if he has one",1,3.0,0.0,0.5,1.3,0.2449489742783178,0.2166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
hike,low_risk_share,somewhat_intimate,high,3,"Tony and Alvin decide to share the other sandwich Tony has, if he has one",1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,somewhat_intimate,low,0,Tony eats the sandwich by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,somewhat_intimate,high,0,Tony eats the sandwich by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,somewhat_intimate,low,1,Tony offers Alvin the whole sandwich,0,2.0,0.6324555320336759,0.3333333333333333,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,somewhat_intimate,high,1,Tony offers Alvin the whole sandwich,0,2.0,0.6324555320336759,0.3333333333333333,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,somewhat_intimate,low,2,Tony and Alvin cut the sandwich in half to share,1,3.0,0.0,0.5,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,somewhat_intimate,high,2,Tony and Alvin cut the sandwich in half to share,1,3.0,0.0,0.5,3.8,0.6,0.6333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,somewhat_intimate,low,3,Alvin goes without eating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,somewhat_intimate,high,3,Alvin goes without eating,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,max_formal,low,0,Tony eats the sandwich by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,max_formal,high,0,Tony eats the sandwich by himself,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,max_formal,low,1,Tony offers Alvin the whole sandwich,0,2.0,0.6324555320336759,0.3333333333333333,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,max_formal,high,1,Tony offers Alvin the whole sandwich,0,2.0,0.6324555320336759,0.3333333333333333,0.5,0.0,0.0833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,max_formal,low,2,Tony and Alvin cut the sandwich in half to each eat a portion,1,3.0,0.0,0.5,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,max_formal,high,2,Tony and Alvin cut the sandwich in half to each eat a portion,1,3.0,0.0,0.5,3.8,0.6,0.6333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
hike,high_risk_share,max_formal,low,3,Tony suggests they both go without snacks for the rest of the hike,0,0.0,0.0,0.0,0.1,0.2,0.0166666666666666,0.0,0.0,0.0,10,10,10,0,0,0
hike,high_risk_share,max_formal,high,3,Tony suggests they both go without snacks for the rest of the hike,0,0.0,0.0,0.0,0.2,0.2449489742783178,0.0333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,max_formal,low,0,Sonia takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,max_formal,high,0,Sonia takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,max_formal,low,1,Alan takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,max_formal,high,1,Alan takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,max_formal,low,2,They cut the ice cream cone in half to share,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,max_formal,high,2,They cut the ice cream cone in half to share,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,max_formal,low,3,They flip a coin to decide who gets the ice cream cone,0,0.0,0.0,0.0,0.85,0.2291287847477919,0.1416666666666666,1.8,1.469693845669907,0.3,10,10,10,0,0,0
social,no_share,max_formal,high,3,They flip a coin to decide who gets the ice cream cone,0,0.0,0.0,0.0,0.35,0.45,0.0583333333333333,1.8,1.469693845669907,0.3,10,10,10,0,0,0
social,no_share,max_intimate,low,0,Sonia takes the ice cream cone and Alan doesn't have any,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,max_intimate,high,0,Sonia takes the ice cream cone and Alan doesn't have any,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,max_intimate,low,1,Alan takes the ice cream cone and Sonia doesn't have any,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,max_intimate,high,1,Alan takes the ice cream cone and Sonia doesn't have any,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,max_intimate,low,2,They cut the ice cream cone in half and share it,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,max_intimate,high,2,They cut the ice cream cone in half and share it,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,max_intimate,low,3,They flip a coin to decide who gets the ice cream cone,0,0.0,0.0,0.0,0.85,0.2291287847477919,0.1416666666666666,1.8,1.469693845669907,0.3,10,10,10,0,0,0
social,no_share,max_intimate,high,3,They flip a coin to decide who gets the ice cream cone,0,0.0,0.0,0.0,0.35,0.45,0.0583333333333333,1.8,1.469693845669907,0.3,10,10,10,0,0,0
social,no_share,somewhat_intimate,low,0,Sonia takes the ice cream cone and Alan doesn't have any,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,somewhat_intimate,high,0,Sonia takes the ice cream cone and Alan doesn't have any,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,somewhat_intimate,low,1,Alan takes the ice cream cone and Sonia doesn't have any,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,somewhat_intimate,high,1,Alan takes the ice cream cone and Sonia doesn't have any,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,somewhat_intimate,low,2,They cut the ice cream cone in half and share it,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,somewhat_intimate,high,2,They cut the ice cream cone in half and share it,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,somewhat_intimate,low,3,They flip a coin to decide who gets the ice cream cone,0,0.0,0.0,0.0,0.85,0.2291287847477919,0.1416666666666666,1.8,1.469693845669907,0.3,10,10,10,0,0,0
social,no_share,somewhat_intimate,high,3,They flip a coin to decide who gets the ice cream cone,0,0.0,0.0,0.0,0.35,0.45,0.0583333333333333,1.8,1.469693845669907,0.3,10,10,10,0,0,0
social,low_risk_share,somewhat_intimate,low,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,somewhat_intimate,high,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,somewhat_intimate,low,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,somewhat_intimate,high,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,somewhat_intimate,low,2,They decide to forgo the ice cream and eat cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,somewhat_intimate,high,2,They decide to forgo the ice cream and eat cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,somewhat_intimate,low,3,They cut the ice cream cone in half and each eats a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,low_risk_share,somewhat_intimate,high,3,They cut the ice cream cone in half and each eats a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,neither,low,0,Sonia takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,neither,high,0,Sonia takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,neither,low,1,Alan takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,neither,high,1,Alan takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,neither,low,2,They cut the ice cream cone in half to share,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,neither,high,2,They cut the ice cream cone in half to share,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,neither,low,3,They flip a coin to decide who gets the ice cream cone,0,0.0,0.0,0.0,0.85,0.2291287847477919,0.1416666666666666,1.8,1.469693845669907,0.3,10,10,10,0,0,0
social,no_share,neither,high,3,They flip a coin to decide who gets the ice cream cone,0,0.0,0.0,0.0,0.35,0.45,0.0583333333333333,1.8,1.469693845669907,0.3,10,10,10,0,0,0
social,low_risk_share,max_intimate,low,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_intimate,high,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_intimate,low,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_intimate,high,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_intimate,low,2,They decide to forgo the ice cream and eat cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_intimate,high,2,They decide to forgo the ice cream and eat cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_intimate,low,3,They cut the ice cream cone in half and each eats a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,low_risk_share,max_intimate,high,3,They cut the ice cream cone in half and each eats a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,low_risk_share,neither,low,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,neither,high,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,neither,low,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,neither,high,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,neither,low,2,They decide to forgo the ice cream and eat cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,neither,high,2,They decide to forgo the ice cream and eat cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,neither,low,3,They cut the ice cream cone in half and each eats a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,low_risk_share,neither,high,3,They cut the ice cream cone in half and each eats a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,max_formal,low,0,Sonia eats the cone and Alan gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_formal,high,0,Sonia eats the cone and Alan gets a cookie,0,0.0,0.0,0.0,0.05,0.15,0.0083333333333333,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_formal,low,1,Alan eats the cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_formal,high,1,Alan eats the cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.05,0.15,0.0083333333333333,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_formal,low,2,They decide to look for more ice cream cones elsewhere,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_formal,high,2,They decide to look for more ice cream cones elsewhere,1,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_formal,low,3,They both choose to have cookies instead of the ice cream cone,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_formal,high,3,They both choose to have cookies instead of the ice cream cone,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_formal,low,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_formal,high,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_formal,low,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_formal,high,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_formal,low,2,They decide to forgo the ice cream and choose cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_formal,high,2,They decide to forgo the ice cream and choose cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,max_formal,low,3,They cut the ice cream cone in half and each eat a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,low_risk_share,max_formal,high,3,They cut the ice cream cone in half and each eat a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,neither,low,0,Sonia eats the cone and Alan gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,neither,high,0,Sonia eats the cone and Alan gets a cookie,0,0.0,0.0,0.0,0.05,0.15,0.0083333333333333,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,neither,low,1,Alan eats the cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,neither,high,1,Alan eats the cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.05,0.15,0.0083333333333333,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,neither,low,2,"They decide to share a different dessert, like cookies",1,0.0,0.0,0.0,0.3,0.4582575694955839,0.0499999999999999,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,neither,high,2,"They decide to share a different dessert, like cookies",1,0.0,0.0,0.0,0.6,0.4898979485566356,0.0999999999999999,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,neither,low,3,They flip a coin to see who gets the cone,0,0.0,0.0,0.0,0.85,0.2291287847477919,0.1416666666666666,1.8,1.469693845669907,0.3,10,10,10,0,0,0
social,high_risk_share,neither,high,3,They flip a coin to see who gets the cone,0,0.0,0.0,0.0,0.35,0.45,0.0583333333333333,1.8,1.469693845669907,0.3,10,10,10,0,0,0
social,high_risk_share,neither,low,4,They put the cone back and neither of them has it,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,neither,high,4,They put the cone back and neither of them has it,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,somewhat_intimate,low,0,Sonia eats the cone and Alan gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,somewhat_intimate,high,0,Sonia eats the cone and Alan gets a cookie,0,0.0,0.0,0.0,0.05,0.15,0.0083333333333333,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,somewhat_intimate,low,1,Alan eats the cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,somewhat_intimate,high,1,Alan eats the cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.05,0.15,0.0083333333333333,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,somewhat_intimate,low,2,They decide to skip the ice cream and both get cookies instead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,somewhat_intimate,high,2,They decide to skip the ice cream and both get cookies instead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,somewhat_intimate,low,3,They cut the cone in half and each eat a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,somewhat_intimate,high,3,They cut the cone in half and each eat a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,max_intimate,low,0,Sonia eats the cone and Alan gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_intimate,high,0,Sonia eats the cone and Alan gets a cookie,0,0.0,0.0,0.0,0.05,0.15,0.0083333333333333,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_intimate,low,1,Alan eats the cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_intimate,high,1,Alan eats the cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.05,0.15,0.0083333333333333,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_intimate,low,2,They decide to skip the ice cream and both get cookies instead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,max_intimate,high,2,They decide to skip the ice cream and both get cookies instead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
