scenario_label,observed_action,effort_condition,intimacy_condition,alt_idx,motivation_query,v_raw,v_raw_std,v,n_runs,n_failures
hike,action_2,low,75,3,high,0.0,0.0,0.0,10,0
hike,action_2,high,75,0,low,0.0,0.0,0.0,10,0
hike,action_2,high,75,0,high,3.0,0.0,1.0,10,0
hike,action_2,high,75,1,low,0.0,0.0,0.0,10,0
hike,action_2,high,75,1,high,-3.0,0.0,-1.0,10,0
hike,action_2,high,75,2,low,0.0,0.0,0.0,10,0
hike,action_2,high,75,2,high,3.0,0.0,1.0,10,0
hike,action_2,high,75,3,low,0.0,0.0,0.0,10,0
hike,action_2,high,75,3,high,1.0,0.0,0.3333333333333333,10,0
hike,action_1,high,75,0,low,0.0,0.0,0.0,10,0
hike,action_1,high,75,0,high,-3.0,0.0,-1.0,10,0
hike,action_1,high,75,1,low,0.0,0.0,0.0,10,0
hike,action_1,high,75,1,high,1.3,0.45825756949558394,0.43333333333333335,10,0
hike,action_1,high,75,2,low,-0.2,0.4000000000000001,-0.06666666666666667,10,0
hike,action_1,high,75,2,high,3.0,0.0,1.0,10,0
hike,action_1,high,75,3,low,0.0,0.0,0.0,10,0
hike,action_1,high,75,3,high,3.0,0.0,1.0,10,0
hike,action_2,low,50,0,low,0.0,0.0,0.0,10,0
hike,action_2,low,50,0,high,-3.0,0.0,-1.0,10,0
hike,action_2,low,50,1,low,0.0,0.0,0.0,10,0
hike,action_2,low,50,1,high,3.0,0.0,1.0,10,0
hike,action_2,low,50,2,low,-0.2,0.4000000000000001,-0.06666666666666667,10,0
hike,action_2,low,50,2,high,3.0,0.0,1.0,10,0
hike,action_2,low,50,3,low,0.0,0.0,0.0,10,0
hike,action_2,low,50,3,high,0.0,0.0,0.0,10,0
hike,action_1,high,0,0,low,0.0,0.0,0.0,10,0
hike,action_1,high,0,0,high,-3.0,0.0,-1.0,10,0
hike,action_1,high,0,1,low,0.0,0.0,0.0,10,0
hike,action_1,high,0,1,high,2.0,0.0,0.6666666666666666,10,0
hike,action_1,high,0,2,low,0.0,0.0,0.0,10,0
hike,action_1,high,0,2,high,1.0,0.0,0.3333333333333333,10,0
hike,action_1,high,0,3,low,0.0,0.0,0.0,10,0
hike,action_1,high,0,3,high,2.0,0.0,0.6666666666666666,10,0
hike,action_2,high,100,0,low,0.0,0.0,0.0,10,0
hike,action_2,high,100,0,high,3.0,0.0,1.0,10,0
hike,action_2,high,100,1,low,0.0,0.0,0.0,10,0
hike,action_2,high,100,1,high,-3.0,0.0,-1.0,10,0
hike,action_2,high,100,2,low,0.0,0.0,0.0,10,0
hike,action_2,high,100,2,high,0.0,0.0,0.0,10,0
hike,action_2,high,100,3,low,0.0,0.0,0.0,10,0
hike,action_2,high,100,3,high,-2.6,0.48989794855663565,-0.8666666666666667,10,0
hike,action_2,high,50,0,low,0.0,0.0,0.0,10,0
hike,action_2,high,50,0,high,3.0,0.0,1.0,10,0
hike,action_2,high,50,1,low,0.0,0.0,0.0,10,0
hike,action_2,high,50,1,high,-3.0,0.0,-1.0,10,0
hike,action_2,high,50,2,low,0.0,0.0,0.0,10,0
hike,action_2,high,50,2,high,0.0,0.0,0.0,10,0
hike,action_2,high,50,3,low,0.0,0.0,0.0,10,0
hike,action_2,high,50,3,high,2.0,0.0,0.6666666666666666,10,0
hike,action_2,low,100,0,low,0.0,0.0,0.0,10,0
hike,action_2,low,100,0,high,-3.0,0.0,-1.0,10,0
hike,action_2,low,100,1,low,0.0,0.0,0.0,10,0
hike,action_2,low,100,1,high,3.0,0.0,1.0,10,0
hike,action_2,low,100,2,low,0.0,0.0,0.0,10,0
hike,action_2,low,100,2,high,0.0,0.0,0.0,10,0
hike,action_2,low,100,3,low,0.0,0.0,0.0,10,0
hike,action_2,low,100,3,high,-2.6,0.48989794855663565,-0.8666666666666667,10,0
oysters,action_0,low,50,0,low,0.0,0.0,0.0,10,0
oysters,action_0,low,50,0,high,3.0,0.0,1.0,10,0
oysters,action_0,low,50,1,low,0.0,0.0,0.0,10,0
oysters,action_0,low,50,1,high,3.0,0.0,1.0,10,0
oysters,action_0,low,50,2,low,0.0,0.0,0.0,10,0
oysters,action_0,low,50,2,high,1.0,0.0,0.3333333333333333,10,0
oysters,action_0,low,50,3,low,0.0,0.0,0.0,10,0
oysters,action_0,low,50,3,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_0,low,100,0,low,0.0,0.0,0.0,10,0
oysters,action_0,low,100,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_0,low,100,1,low,0.0,0.0,0.0,10,0
oysters,action_0,low,100,1,high,3.0,0.0,1.0,10,0
oysters,action_0,low,100,2,low,0.0,0.0,0.0,10,0
oysters,action_0,low,100,2,high,-3.0,0.0,-1.0,10,0
oysters,action_0,high,0,0,low,0.0,0.0,0.0,10,0
oysters,action_0,high,0,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_0,high,0,1,low,0.0,0.0,0.0,10,0
oysters,action_0,high,0,1,high,3.0,0.0,1.0,10,0
oysters,action_0,high,0,2,low,0.0,0.0,0.0,10,0
oysters,action_0,high,0,2,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_0,high,0,3,low,0.0,0.0,0.0,10,0
oysters,action_0,high,0,3,high,-3.0,0.0,-1.0,10,0
oysters,action_0,low,0,0,low,0.0,0.0,0.0,10,0
oysters,action_0,low,0,0,high,3.0,0.0,1.0,10,0
oysters,action_0,low,0,1,low,0.0,0.0,0.0,10,0
oysters,action_0,low,0,1,high,3.0,0.0,1.0,10,0
oysters,action_0,low,0,2,low,0.0,0.0,0.0,10,0
oysters,action_0,low,0,2,high,1.0,0.0,0.3333333333333333,10,0
oysters,action_0,low,0,3,low,0.0,0.0,0.0,10,0
oysters,action_0,low,0,3,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_1,low,50,0,low,0.0,0.0,0.0,10,0
oysters,action_1,low,50,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_1,low,50,1,low,0.0,0.0,0.0,10,0
oysters,action_1,low,50,1,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_1,low,50,2,low,0.0,0.0,0.0,10,0
oysters,action_1,low,50,2,high,2.7,0.45825756949558405,0.9,10,0
oysters,action_0,high,100,0,low,0.0,0.0,0.0,10,0
oysters,action_0,high,100,0,high,3.0,0.0,1.0,10,0
oysters,action_0,high,100,1,low,0.0,0.0,0.0,10,0
oysters,action_0,high,100,1,high,3.0,0.0,1.0,10,0
oysters,action_0,high,100,2,low,0.0,0.0,0.0,10,0
oysters,action_0,high,100,2,high,-3.0,0.0,-1.0,10,0
oysters,action_0,high,100,3,low,0.0,0.0,0.0,10,0
oysters,action_0,high,100,3,high,-3.0,0.0,-1.0,10,0
oysters,action_0,high,100,4,low,0.0,0.0,0.0,10,0
oysters,action_0,high,100,4,high,-3.0,0.0,-1.0,10,0
oysters,action_0,high,50,0,low,0.0,0.0,0.0,10,0
oysters,action_0,high,50,0,high,3.0,0.0,1.0,10,0
oysters,action_0,high,50,1,low,0.0,0.0,0.0,10,0
oysters,action_0,high,50,1,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_0,high,50,2,low,0.0,0.0,0.0,10,0
oysters,action_0,high,50,2,high,1.0,0.0,0.3333333333333333,10,0
oysters,action_0,high,50,3,low,0.0,0.0,0.0,10,0
oysters,action_0,high,50,3,high,2.2,1.0770329614269007,0.7333333333333334,10,0
oysters,action_0,high,75,0,low,0.0,0.0,0.0,10,0
oysters,action_0,high,75,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_0,high,75,1,low,0.0,0.0,0.0,10,0
oysters,action_0,high,75,1,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_0,high,75,2,low,0.0,0.0,0.0,10,0
oysters,action_0,high,75,2,high,-3.0,0.0,-1.0,10,0
oysters,action_0,high,75,3,low,0.0,0.0,0.0,10,0
oysters,action_0,high,75,3,high,-3.0,0.0,-1.0,10,0
oysters,action_1,low,100,0,low,0.0,0.0,0.0,10,0
oysters,action_1,low,100,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_1,low,100,1,low,0.0,0.0,0.0,10,0
oysters,action_1,low,100,1,high,2.7,0.45825756949558405,0.9,10,0
oysters,action_1,low,100,2,low,0.0,0.0,0.0,10,0
oysters,action_1,low,100,2,high,0.2,1.0770329614269007,0.06666666666666667,10,0
oysters,action_1,low,100,3,low,0.0,0.0,0.0,10,0
oysters,action_1,low,100,3,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_1,low,0,0,low,0.0,0.0,0.0,10,0
oysters,action_1,low,0,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_1,low,0,1,low,0.0,0.0,0.0,10,0
oysters,action_1,low,0,1,high,2.7,0.45825756949558405,0.9,10,0
oysters,action_1,low,0,2,low,0.0,0.0,0.0,10,0
oysters,action_1,low,0,2,high,-3.0,0.0,-1.0,10,0
oysters,action_1,low,0,3,low,0.0,0.0,0.0,10,0
oysters,action_1,low,0,3,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_1,low,75,0,low,0.0,0.0,0.0,10,0
oysters,action_1,low,75,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_1,low,75,1,low,0.0,0.0,0.0,10,0
oysters,action_1,low,75,1,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_1,low,75,2,low,0.0,0.0,0.0,10,0
oysters,action_1,low,75,2,high,2.7,0.45825756949558405,0.9,10,0
oysters,action_1,high,75,0,low,0.0,0.0,0.0,10,0
oysters,action_1,high,75,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_1,high,75,1,low,0.0,0.0,0.0,10,0
oysters,action_1,high,75,1,high,2.7,0.45825756949558405,0.9,10,0
oysters,action_1,high,75,2,low,0.0,0.0,0.0,10,0
oysters,action_1,high,75,2,high,0.2,0.6000000000000001,0.06666666666666667,10,0
oysters,action_1,high,75,3,low,0.0,0.0,0.0,10,0
oysters,action_1,high,75,3,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_1,high,50,0,low,0.0,0.0,0.0,10,0
oysters,action_1,high,50,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_1,high,50,1,low,0.0,0.0,0.0,10,0
oysters,action_1,high,50,1,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_1,high,50,2,low,0.0,0.0,0.0,10,0
oysters,action_1,high,50,2,high,2.7,0.45825756949558405,0.9,10,0
oysters,action_1,high,0,0,low,0.0,0.0,0.0,10,0
oysters,action_1,high,0,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_1,high,0,1,low,0.0,0.0,0.0,10,0
oysters,action_1,high,0,1,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_1,high,0,2,low,0.0,0.0,0.0,10,0
oysters,action_1,high,0,2,high,2.7,0.45825756949558405,0.9,10,0
oysters,action_0,low,75,0,low,0.0,0.0,0.0,10,0
oysters,action_0,low,75,0,high,3.0,0.0,1.0,10,0
oysters,action_0,low,75,1,low,0.0,0.0,0.0,10,0
oysters,action_0,low,75,1,high,3.0,0.0,1.0,10,0
oysters,action_0,low,75,2,low,0.0,0.0,0.0,10,0
oysters,action_0,low,75,2,high,0.0,0.6324555320336759,0.0,10,0
oysters,action_0,low,75,3,low,0.0,0.0,0.0,10,0
oysters,action_0,low,75,3,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_0,low,75,4,low,0.0,0.0,0.0,10,0
oysters,action_0,low,75,4,high,-3.0,0.0,-1.0,10,0
oysters,action_1,high,100,0,low,0.0,0.0,0.0,10,0
oysters,action_1,high,100,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_1,high,100,1,low,0.0,0.0,0.0,10,0
oysters,action_1,high,100,1,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_1,high,100,2,low,0.0,0.0,0.0,10,0
oysters,action_1,high,100,2,high,2.7,0.45825756949558405,0.9,10,0
oysters,action_1,high,100,3,low,0.0,0.0,0.0,10,0
oysters,action_1,high,100,3,high,0.7,0.6403124237432849,0.2333333333333333,10,0
oysters,action_2,low,50,0,low,0.0,0.0,0.0,10,0
oysters,action_2,low,50,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_2,low,50,1,low,0.0,0.0,0.0,10,0
oysters,action_2,low,50,1,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_2,low,50,2,low,0.0,0.0,0.0,10,0
oysters,action_2,low,50,2,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_2,low,50,3,low,0.0,0.0,0.0,10,0
oysters,action_2,low,50,3,high,2.7,0.45825756949558405,0.9,10,0
oysters,action_2,low,0,0,low,0.0,0.0,0.0,10,0
oysters,action_2,low,0,0,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_2,low,0,1,low,0.0,0.0,0.0,10,0
oysters,action_2,low,0,1,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_2,low,0,2,low,0.0,0.0,0.0,10,0
oysters,action_2,low,0,2,high,-3.0,0.0,-1.0,10,0
oysters,action_2,low,0,3,low,0.0,0.0,0.0,10,0
oysters,action_2,low,0,3,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_2,high,0,0,low,0.0,0.0,0.0,10,0
oysters,action_2,high,0,0,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_2,high,0,1,low,0.0,0.0,0.0,10,0
oysters,action_2,high,0,1,high,1.9,0.5385164807134505,0.6333333333333333,10,0
oysters,action_2,high,0,2,low,0.0,0.0,0.0,10,0
oysters,action_2,high,0,2,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_2,high,50,0,low,0.0,0.0,0.0,10,0
oysters,action_2,high,50,0,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_2,high,50,1,low,0.0,0.0,0.0,10,0
oysters,action_2,high,50,1,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_2,high,50,2,low,0.0,0.0,0.0,10,0
oysters,action_2,high,50,2,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_2,high,50,3,low,0.0,0.0,0.0,10,0
oysters,action_2,high,50,3,high,-3.0,0.0,-1.0,10,0
oysters,action_2,low,100,0,low,0.0,0.0,0.0,10,0
oysters,action_2,low,100,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_2,low,100,1,low,0.0,0.0,0.0,10,0
oysters,action_2,low,100,1,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_2,low,100,2,low,0.0,0.0,0.0,10,0
oysters,action_2,low,100,2,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_2,low,100,3,low,0.0,0.0,0.0,10,0
oysters,action_2,low,100,3,high,2.7,0.45825756949558405,0.9,10,0
oysters,action_2,low,75,0,low,0.0,0.0,0.0,10,0
oysters,action_2,low,75,0,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_2,low,75,1,low,0.0,0.0,0.0,10,0
oysters,action_2,low,75,1,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_2,low,75,2,low,0.0,0.0,0.0,10,0
oysters,action_2,low,75,2,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_2,low,75,3,low,0.0,0.0,0.0,10,0
oysters,action_2,low,75,3,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_2,low,75,4,low,0.0,0.0,0.0,10,0
oysters,action_2,low,75,4,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_2,high,75,0,low,0.0,0.0,0.0,10,0
oysters,action_2,high,75,0,high,1.9,0.5385164807134505,0.6333333333333333,10,0
oysters,action_2,high,75,1,low,0.0,0.0,0.0,10,0
oysters,action_2,high,75,1,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_2,high,75,2,low,0.0,0.0,0.0,10,0
oysters,action_2,high,75,2,high,1.0,0.0,0.3333333333333333,10,0
oysters,action_2,high,75,3,low,0.0,0.0,0.0,10,0
oysters,action_2,high,75,3,high,0.5,0.6708203932499369,0.16666666666666666,10,0
oysters,action_2,high,100,0,low,0.0,0.0,0.0,10,0
oysters,action_2,high,100,0,high,2.6,0.48989794855663565,0.8666666666666667,10,0
oysters,action_2,high,100,1,low,0.0,0.0,0.0,10,0
oysters,action_2,high,100,1,high,2.9,0.3,0.9666666666666667,10,0
oysters,action_2,high,100,2,low,0.0,0.0,0.0,10,0
oysters,action_2,high,100,2,high,2.0,1.2649110640673518,0.6666666666666666,10,0
oysters,action_2,high,100,3,low,0.0,0.0,0.0,10,0
oysters,action_2,high,100,3,high,0.7,0.6403124237432849,0.2333333333333333,10,0
social,action_0,low,50,0,low,0.0,0.0,0.0,10,0
social,action_0,low,50,0,high,3.0,0.0,1.0,10,0
social,action_0,low,50,1,low,0.0,0.0,0.0,10,0
social,action_0,low,50,1,high,3.0,0.0,1.0,10,0
social,action_0,low,50,2,low,0.0,0.0,0.0,10,0
social,action_0,low,50,2,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,low,50,3,low,0.0,0.0,0.0,10,0
social,action_0,low,50,3,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,low,0,0,low,0.0,0.0,0.0,10,0
social,action_0,low,0,0,high,3.0,0.0,1.0,10,0
social,action_0,low,0,1,low,0.0,0.0,0.0,10,0
social,action_0,low,0,1,high,3.0,0.0,1.0,10,0
social,action_0,low,0,2,low,0.0,0.0,0.0,10,0
social,action_0,low,0,2,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,low,0,3,low,0.0,0.0,0.0,10,0
social,action_0,low,0,3,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,low,75,0,low,0.0,0.0,0.0,10,0
social,action_0,low,75,0,high,3.0,0.0,1.0,10,0
social,action_0,low,75,1,low,0.0,0.0,0.0,10,0
social,action_0,low,75,1,high,3.0,0.0,1.0,10,0
social,action_0,low,75,2,low,0.0,0.0,0.0,10,0
social,action_0,low,75,2,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,low,75,3,low,0.0,0.0,0.0,10,0
social,action_0,low,75,3,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,low,100,0,low,0.0,0.0,0.0,10,0
social,action_0,low,100,0,high,3.0,0.0,1.0,10,0
social,action_0,low,100,1,low,0.0,0.0,0.0,10,0
social,action_0,low,100,1,high,3.0,0.0,1.0,10,0
social,action_0,low,100,2,low,0.0,0.0,0.0,10,0
social,action_0,low,100,2,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,low,100,3,low,0.0,0.0,0.0,10,0
social,action_0,low,100,3,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,high,0,0,low,0.0,0.0,0.0,10,0
social,action_0,high,0,0,high,3.0,0.0,1.0,10,0
social,action_0,high,0,1,low,0.0,0.0,0.0,10,0
social,action_0,high,0,1,high,3.0,0.0,1.0,10,0
social,action_0,high,0,2,low,0.0,0.0,0.0,10,0
social,action_0,high,0,2,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,high,0,3,low,0.1,0.30000000000000004,0.03333333333333333,10,0
social,action_0,high,0,3,high,0.9,0.9433981132056605,0.3,10,0
social,action_0,high,75,0,low,0.0,0.0,0.0,10,0
social,action_0,high,75,0,high,3.0,0.0,1.0,10,0
social,action_0,high,75,1,low,0.0,0.0,0.0,10,0
social,action_0,high,75,1,high,3.0,0.0,1.0,10,0
social,action_0,high,75,2,low,0.0,0.0,0.0,10,0
social,action_0,high,75,2,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,high,50,0,low,0.0,0.0,0.0,10,0
social,action_0,high,50,0,high,3.0,0.0,1.0,10,0
social,action_0,high,50,1,low,0.0,0.0,0.0,10,0
social,action_0,high,50,1,high,3.0,0.0,1.0,10,0
social,action_0,high,50,2,low,0.0,0.0,0.0,10,0
social,action_0,high,50,2,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,high,50,3,low,0.2,0.6000000000000001,0.06666666666666667,10,0
social,action_0,high,50,3,high,-2.5,1.02469507659596,-0.8333333333333334,10,0
social,action_1,low,50,0,low,0.0,0.0,0.0,10,0
social,action_1,low,50,0,high,3.0,0.0,1.0,10,0
social,action_1,low,50,1,low,0.0,0.0,0.0,10,0
social,action_1,low,50,1,high,3.0,0.0,1.0,10,0
social,action_1,low,50,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_1,low,50,2,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_1,low,50,3,low,0.0,0.0,0.0,10,0
social,action_1,low,50,3,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,high,100,0,low,0.0,0.0,0.0,10,0
social,action_0,high,100,0,high,3.0,0.0,1.0,10,0
social,action_0,high,100,1,low,0.0,0.0,0.0,10,0
social,action_0,high,100,1,high,3.0,0.0,1.0,10,0
social,action_0,high,100,2,low,0.0,0.0,0.0,10,0
social,action_0,high,100,2,high,2.95,0.15,0.9833333333333334,10,0
social,action_0,high,100,3,low,0.1,0.30000000000000004,0.03333333333333333,10,0
social,action_0,high,100,3,high,0.9,0.9433981132056605,0.3,10,0
social,action_1,low,100,0,low,0.0,0.0,0.0,10,0
social,action_1,low,100,0,high,3.0,0.0,1.0,10,0
social,action_1,low,100,1,low,0.0,0.0,0.0,10,0
social,action_1,low,100,1,high,3.0,0.0,1.0,10,0
social,action_1,low,100,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_1,low,100,2,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_1,low,100,3,low,0.0,0.0,0.0,10,0
social,action_1,low,100,3,high,2.95,0.15,0.9833333333333334,10,0
social,action_1,low,0,0,low,0.0,0.0,0.0,10,0
social,action_1,low,0,0,high,3.0,0.0,1.0,10,0
social,action_1,low,0,1,low,0.25,0.75,0.08333333333333333,10,0
social,action_1,low,0,1,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_1,low,0,2,low,0.0,0.0,0.0,10,0
social,action_1,low,0,2,high,3.0,0.0,1.0,10,0
social,action_1,low,0,3,low,0.0,0.0,0.0,10,0
social,action_1,low,0,3,high,2.95,0.15,0.9833333333333334,10,0
social,action_1,low,75,0,low,0.0,0.0,0.0,10,0
social,action_1,low,75,0,high,3.0,0.0,1.0,10,0
social,action_1,low,75,1,low,0.0,0.0,0.0,10,0
social,action_1,low,75,1,high,3.0,0.0,1.0,10,0
social,action_1,low,75,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_1,low,75,2,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_1,low,75,3,low,0.1,0.30000000000000004,0.03333333333333333,10,0
social,action_1,low,75,3,high,0.9,0.9433981132056605,0.3,10,0
social,action_1,high,50,0,low,0.0,0.0,0.0,10,0
social,action_1,high,50,0,high,3.0,0.0,1.0,10,0
social,action_1,high,50,1,low,0.0,0.0,0.0,10,0
social,action_1,high,50,1,high,3.0,0.0,1.0,10,0
social,action_1,high,50,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_1,high,50,2,high,-2.5,1.02469507659596,-0.8333333333333334,10,0
social,action_1,high,50,3,low,0.25,0.75,0.08333333333333333,10,0
social,action_1,high,50,3,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_1,high,100,0,low,0.0,0.0,0.0,10,0
social,action_1,high,100,0,high,3.0,0.0,1.0,10,0
social,action_1,high,100,1,low,0.0,0.0,0.0,10,0
social,action_1,high,100,1,high,3.0,0.0,1.0,10,0
social,action_1,high,100,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_1,high,100,2,high,-2.5,1.02469507659596,-0.8333333333333334,10,0
social,action_1,high,100,3,low,-0.1,0.30000000000000004,-0.03333333333333333,10,0
social,action_1,high,100,3,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_2,low,50,0,low,0.0,0.0,0.0,10,0
social,action_2,low,50,0,high,1.35,0.22912878474779202,0.45,10,0
social,action_2,low,50,1,low,0.0,0.0,0.0,10,0
social,action_2,low,50,1,high,1.35,0.22912878474779202,0.45,10,0
social,action_2,low,50,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_2,low,50,2,high,-2.5,1.02469507659596,-0.8333333333333334,10,0
social,action_2,low,50,3,low,0.0,0.0,0.0,10,0
social,action_2,low,50,3,high,2.95,0.15,0.9833333333333334,10,0
social,action_1,high,75,0,low,0.0,0.0,0.0,10,0
social,action_1,high,75,0,high,3.0,0.0,1.0,10,0
social,action_1,high,75,1,low,0.0,0.0,0.0,10,0
social,action_1,high,75,1,high,3.0,0.0,1.0,10,0
social,action_1,high,75,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_1,high,75,2,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_1,high,75,3,low,0.0,0.0,0.0,10,0
social,action_1,high,75,3,high,2.95,0.15,0.9833333333333334,10,0
social,action_2,low,0,0,low,0.0,0.0,0.0,10,0
social,action_2,low,0,0,high,1.35,0.22912878474779202,0.45,10,0
social,action_2,low,0,1,low,0.0,0.0,0.0,10,0
social,action_2,low,0,1,high,1.35,0.22912878474779202,0.45,10,0
social,action_2,low,0,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_2,low,0,2,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_2,low,0,3,low,0.0,0.0,0.0,10,0
social,action_2,low,0,3,high,2.95,0.15,0.9833333333333334,10,0
social,action_2,low,100,0,low,0.0,0.0,0.0,10,0
social,action_2,low,100,0,high,3.0,0.0,1.0,10,0
social,action_2,low,100,1,low,0.0,0.0,0.0,10,0
social,action_2,low,100,1,high,3.0,0.0,1.0,10,0
social,action_2,low,100,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_2,low,100,2,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_2,low,100,3,low,0.25,0.75,0.08333333333333333,10,0
social,action_2,low,100,3,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_2,low,75,0,low,0.0,0.0,0.0,10,0
social,action_2,low,75,0,high,1.35,0.22912878474779202,0.45,10,0
social,action_2,low,75,1,low,0.0,0.0,0.0,10,0
social,action_2,low,75,1,high,1.35,0.22912878474779202,0.45,10,0
social,action_2,low,75,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_2,low,75,2,high,-2.5,1.02469507659596,-0.8333333333333334,10,0
social,action_2,low,75,3,low,0.0,0.0,0.0,10,0
social,action_2,low,75,3,high,2.95,0.15,0.9833333333333334,10,0
social,action_1,high,0,0,low,0.0,0.0,0.0,10,0
social,action_1,high,0,0,high,3.0,0.0,1.0,10,0
social,action_1,high,0,1,low,0.0,0.0,0.0,10,0
social,action_1,high,0,1,high,3.0,0.0,1.0,10,0
social,action_1,high,0,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_1,high,0,2,high,-2.5,1.02469507659596,-0.8333333333333334,10,0
social,action_1,high,0,3,low,0.25,0.75,0.08333333333333333,10,0
social,action_1,high,0,3,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_2,high,0,0,low,0.0,0.0,0.0,10,0
social,action_2,high,0,0,high,1.35,0.22912878474779202,0.45,10,0
social,action_2,high,0,1,low,0.0,0.0,0.0,10,0
social,action_2,high,0,1,high,1.35,0.22912878474779202,0.45,10,0
social,action_2,high,0,2,low,0.25,0.75,0.08333333333333333,10,0
social,action_2,high,0,2,high,-2.9,0.3,-0.9666666666666667,10,0
social,action_2,high,0,3,low,0.1,0.30000000000000004,0.03333333333333333,10,0
social,action_2,high,0,3,high,0.9,0.9433981132056605,0.3,10,0
social,action_2,high,75,0,low,0.0,0.0,0.0,10,0
social,action_2,high,75,0,high,3.0,0.0,1.0,10,0
social,action_2,high,75,1,low,0.0,0.0,0.0,10,0
social,action_2,high,75,1,high,3.0,0.0,1.0,10,0
