scenario_label,observed_action,motivation,alt_idx,motivation_query,v_raw,v_raw_std,v,n_runs
fair,action_3,low,4,low,1.7,0.45825756949558405,0.5666666666666667,10
fair,action_3,low,4,high,2.5,0.0,0.8333333333333334,10
fair,action_3,low,5,low,2.35,0.45,0.7833333333333333,10
fair,action_3,low,5,high,2.5,0.0,0.8333333333333334,10
fair,action_3,low,6,low,1.4,0.9165151389911679,0.4666666666666666,10
fair,action_3,low,6,high,2.0,0.0,0.6666666666666666,10
fair,action_3,low,7,low,1.95,0.15,0.65,10
fair,action_3,low,7,high,0.0,0.0,0.0,10
fair,action_3,low,8,low,2.35,0.45,0.7833333333333333,10
fair,action_3,low,8,high,2.5,0.0,0.8333333333333334,10
fair,action_3,high,0,low,1.85,0.45,0.6166666666666667,10
fair,action_3,high,0,high,2.0,0.0,0.6666666666666666,10
fair,action_3,high,1,low,1.85,0.45,0.6166666666666667,10
fair,action_3,high,1,high,2.5,0.0,0.8333333333333334,10
fair,action_3,high,2,low,-1.05,0.35000000000000003,-0.35000000000000003,10
fair,action_3,high,2,high,-3.0,0.0,-1.0,10
fair,action_3,high,3,low,2.35,0.45,0.7833333333333333,10
fair,action_3,high,3,high,2.5,0.0,0.8333333333333334,10
fair,action_3,high,4,low,2.5,1.5,0.8333333333333334,10
fair,action_3,high,4,high,-2.6,0.8,-0.8666666666666667,10
fair,action_3,high,5,low,0.1,0.30000000000000004,0.03333333333333333,10
fair,action_3,high,5,high,3.0,0.0,1.0,10
fair,action_3,high,6,low,1.3,0.9000000000000001,0.43333333333333335,10
fair,action_3,high,6,high,1.95,0.15,0.65,10
fair,action_3,high,7,low,2.3,0.45825756949558394,0.7666666666666666,10
fair,action_3,high,7,high,2.45,0.15,0.8166666666666668,10
fair,action_3,high,8,low,-1.7,0.45825756949558405,-0.5666666666666667,10
fair,action_3,high,8,high,-3.0,0.0,-1.0,10
gala,action_0,low,0,low,-3.0,0.0,-1.0,10
gala,action_0,low,0,high,3.0,0.0,1.0,10
gala,action_0,low,1,low,-1.0,0.0,-0.3333333333333333,10
gala,action_0,low,1,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_0,low,2,low,-3.0,0.0,-1.0,10
gala,action_0,low,2,high,2.0,0.0,0.6666666666666666,10
gala,action_0,low,3,low,-3.0,0.0,-1.0,10
gala,action_0,low,3,high,0.6,0.8000000000000002,0.19999999999999998,10
gala,action_0,low,4,low,-3.0,0.0,-1.0,10
gala,action_0,low,4,high,0.6,0.8000000000000002,0.19999999999999998,10
gala,action_0,low,5,low,-3.0,0.0,-1.0,10
gala,action_0,low,5,high,0.0,0.0,0.0,10
gala,action_0,low,6,low,0.3,0.9000000000000001,0.09999999999999999,10
gala,action_0,low,6,high,-0.9,0.7000000000000001,-0.3,10
gala,action_0,low,7,low,3.0,0.0,1.0,10
gala,action_0,low,7,high,-3.0,0.0,-1.0,10
gala,action_0,low,8,low,-0.9,0.30000000000000004,-0.3,10
gala,action_0,low,8,high,-3.0,0.0,-1.0,10
gala,action_0,high,0,low,-3.0,0.0,-1.0,10
gala,action_0,high,0,high,3.0,0.0,1.0,10
gala,action_0,high,1,low,-1.0,0.0,-0.3333333333333333,10
gala,action_0,high,1,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_0,high,2,low,-3.0,0.0,-1.0,10
gala,action_0,high,2,high,2.95,0.15,0.9833333333333334,10
gala,action_0,high,3,low,-3.0,0.0,-1.0,10
gala,action_0,high,3,high,0.6,0.8000000000000002,0.19999999999999998,10
gala,action_0,high,4,low,-1.0,0.0,-0.3333333333333333,10
gala,action_0,high,4,high,1.8,0.4,0.6,10
gala,action_0,high,5,low,0.3,0.9000000000000001,0.09999999999999999,10
gala,action_0,high,5,high,-0.9,0.7000000000000001,-0.3,10
gala,action_0,high,6,low,3.0,0.0,1.0,10
gala,action_0,high,6,high,-2.7,0.6403124237432849,-0.9,10
gala,action_0,high,7,low,-3.0,0.0,-1.0,10
gala,action_0,high,7,high,2.05,0.15,0.6833333333333332,10
gala,action_0,high,8,low,-3.0,0.0,-1.0,10
gala,action_0,high,8,high,0.55,0.9069178573608527,0.18333333333333335,10
gala,action_0,high,9,low,3.0,0.0,1.0,10
gala,action_0,high,9,high,-3.0,0.0,-1.0,10
gala,action_1,low,0,low,3.0,0.0,1.0,10
gala,action_1,low,0,high,-3.0,0.0,-1.0,10
gala,action_1,low,1,low,-1.0,0.0,-0.3333333333333333,10
gala,action_1,low,1,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_1,low,2,low,-3.0,0.0,-1.0,10
gala,action_1,low,2,high,3.0,0.0,1.0,10
gala,action_1,low,3,low,0.3,0.9000000000000001,0.09999999999999999,10
gala,action_1,low,3,high,-0.9,0.7000000000000001,-0.3,10
gala,action_1,low,4,low,-3.0,0.0,-1.0,10
gala,action_1,low,4,high,0.0,0.0,0.0,10
gala,action_1,low,5,low,-1.0,0.0,-0.3333333333333333,10
gala,action_1,low,5,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_1,low,6,low,3.0,0.0,1.0,10
gala,action_1,low,6,high,-3.0,0.0,-1.0,10
gala,action_1,low,7,low,-3.0,0.0,-1.0,10
gala,action_1,low,7,high,0.75,0.75,0.25,10
gala,action_1,low,8,low,3.0,0.0,1.0,10
gala,action_1,low,8,high,-3.0,0.0,-1.0,10
gala,action_1,high,0,low,-3.0,0.0,-1.0,10
gala,action_1,high,0,high,3.0,0.0,1.0,10
gala,action_1,high,1,low,3.0,0.0,1.0,10
gala,action_1,high,1,high,-3.0,0.0,-1.0,10
gala,action_1,high,2,low,-3.0,0.0,-1.0,10
gala,action_1,high,2,high,3.0,0.0,1.0,10
gala,action_1,high,3,low,-1.0,0.0,-0.3333333333333333,10
gala,action_1,high,3,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_1,high,4,low,0.3,0.9000000000000001,0.09999999999999999,10
gala,action_1,high,4,high,-0.9,0.7000000000000001,-0.3,10
gala,action_1,high,5,low,3.0,0.0,1.0,10
gala,action_1,high,5,high,-3.0,0.0,-1.0,10
gala,action_1,high,6,low,-1.0,0.0,-0.3333333333333333,10
gala,action_1,high,6,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_1,high,7,low,-3.0,0.0,-1.0,10
gala,action_1,high,7,high,3.0,0.0,1.0,10
gala,action_1,high,8,low,-3.0,0.0,-1.0,10
gala,action_1,high,8,high,0.6,0.8000000000000002,0.19999999999999998,10
gala,action_2,low,0,low,-3.0,0.0,-1.0,10
gala,action_2,low,0,high,3.0,0.0,1.0,10
gala,action_2,low,1,low,-1.0,0.0,-0.3333333333333333,10
gala,action_2,low,1,high,2.8,0.33166247903553997,0.9333333333333332,10
gala,action_2,low,2,low,0.0,0.0,0.0,10
gala,action_2,low,2,high,1.75,0.4031128874149275,0.5833333333333334,10
gala,action_2,low,3,low,0.3,0.9000000000000001,0.09999999999999999,10
gala,action_2,low,3,high,-0.9,0.7000000000000001,-0.3,10
gala,action_2,low,4,low,3.0,0.0,1.0,10
gala,action_2,low,4,high,-3.0,0.0,-1.0,10
gala,action_2,low,5,low,0.0,0.0,0.0,10
gala,action_2,low,5,high,1.95,0.15,0.65,10
gala,action_2,low,6,low,-3.0,0.0,-1.0,10
gala,action_2,low,6,high,2.0,0.0,0.6666666666666666,10
gala,action_2,low,7,low,-1.0,0.0,-0.3333333333333333,10
gala,action_2,low,7,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_2,low,8,low,3.0,0.0,1.0,10
gala,action_2,low,8,high,-2.5,0.806225774829855,-0.8333333333333334,10
gala,action_2,high,0,low,3.0,0.0,1.0,10
gala,action_2,high,0,high,-2.2,1.2489995996796797,-0.7333333333333334,10
gala,action_2,high,1,low,0.3,0.9000000000000001,0.09999999999999999,10
gala,action_2,high,1,high,-0.9,0.7000000000000001,-0.3,10
gala,action_2,high,2,low,-3.0,0.0,-1.0,10
gala,action_2,high,2,high,3.0,0.0,1.0,10
gala,action_2,high,3,low,-1.0,0.0,-0.3333333333333333,10
gala,action_2,high,3,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_2,high,4,low,-1.4,0.8,-0.4666666666666666,10
gala,action_2,high,4,high,2.05,0.15,0.6833333333333332,10
gala,action_2,high,5,low,-1.0,0.0,-0.3333333333333333,10
gala,action_2,high,5,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_2,high,6,low,-3.0,0.0,-1.0,10
gala,action_2,high,6,high,0.0,0.0,0.0,10
gala,action_2,high,7,low,0.0,0.0,0.0,10
gala,action_2,high,7,high,0.5,0.4472135954999579,0.16666666666666666,10
gala,action_2,high,8,low,-3.0,0.0,-1.0,10
gala,action_2,high,8,high,2.0,0.0,0.6666666666666666,10
gala,action_2,high,9,low,3.0,0.0,1.0,10
gala,action_2,high,9,high,-3.0,0.0,-1.0,10
gala,action_3,low,0,low,-1.0,0.0,-0.3333333333333333,10
gala,action_3,low,0,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_3,low,1,low,-3.0,0.0,-1.0,10
gala,action_3,low,1,high,2.0,0.0,0.6666666666666666,10
gala,action_3,low,2,low,0.3,0.9000000000000001,0.09999999999999999,10
gala,action_3,low,2,high,-0.9,0.7000000000000001,-0.3,10
gala,action_3,low,3,low,3.0,0.0,1.0,10
gala,action_3,low,3,high,-3.0,0.0,-1.0,10
gala,action_3,low,4,low,-1.0,0.0,-0.3333333333333333,10
gala,action_3,low,4,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_3,low,5,low,-3.0,0.0,-1.0,10
gala,action_3,low,5,high,2.0,0.0,0.6666666666666666,10
gala,action_3,low,6,low,0.3,0.9000000000000001,0.09999999999999999,10
gala,action_3,low,6,high,-0.9,0.7000000000000001,-0.3,10
gala,action_3,low,7,low,3.0,0.0,1.0,10
gala,action_3,low,7,high,-3.0,0.0,-1.0,10
gala,action_3,low,8,low,-1.0,0.0,-0.3333333333333333,10
gala,action_3,low,8,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_3,high,0,low,-1.0,0.0,-0.3333333333333333,10
gala,action_3,high,0,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_3,high,1,low,3.0,0.0,1.0,10
gala,action_3,high,1,high,-2.2,1.2489995996796797,-0.7333333333333334,10
gala,action_3,high,2,low,-1.0,0.0,-0.3333333333333333,10
gala,action_3,high,2,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_3,high,3,low,3.0,0.0,1.0,10
gala,action_3,high,3,high,-3.0,0.0,-1.0,10
gala,action_3,high,4,low,-1.0,0.0,-0.3333333333333333,10
gala,action_3,high,4,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_3,high,5,low,0.3,0.9000000000000001,0.09999999999999999,10
gala,action_3,high,5,high,-0.9,0.7000000000000001,-0.3,10
gala,action_3,high,6,low,-1.0,0.0,-0.3333333333333333,10
gala,action_3,high,6,high,2.85,0.22912878474779202,0.9500000000000001,10
gala,action_3,high,7,low,0.0,0.0,0.0,10
gala,action_3,high,7,high,-2.05,1.2338962679253065,-0.6833333333333332,10
gala,action_3,high,8,low,0.0,0.0,0.0,10
gala,action_3,high,8,high,-0.8,0.7483314773547883,-0.26666666666666666,10
hike,action_0,low,0,low,-0.2,0.4000000000000001,-0.06666666666666667,10
hike,action_0,low,0,high,2.55,0.15,0.85,10
hike,action_0,low,1,low,-0.85,0.634428877022476,-0.2833333333333333,10
hike,action_0,low,1,high,2.82,0.060000000000000046,0.94,10
hike,action_0,low,2,low,0.0,0.0,0.0,10
hike,action_0,low,2,high,0.0,0.0,0.0,10
hike,action_0,low,3,low,0.0,0.0,0.0,10
hike,action_0,low,3,high,-1.9,0.3,-0.6333333333333333,10
hike,action_0,low,4,low,-1.7,0.6403124237432849,-0.5666666666666667,10
hike,action_0,low,4,high,3.0,0.0,1.0,10
hike,action_0,low,5,low,0.0,0.0,0.0,10
hike,action_0,low,5,high,-3.0,0.0,-1.0,10
hike,action_0,low,6,low,-0.6,0.4898979485566356,-0.19999999999999998,10
hike,action_0,low,6,high,-2.1,0.3,-0.7000000000000001,10
hike,action_0,low,7,low,0.0,0.0,0.0,10
hike,action_0,low,7,high,0.0,0.0,0.0,10
hike,action_0,low,8,low,0.0,0.0,0.0,10
hike,action_0,low,8,high,-0.2,0.7483314773547883,-0.06666666666666667,10
hike,action_0,high,0,low,0.0,0.0,0.0,10
hike,action_0,high,0,high,-2.2,0.8717797887081347,-0.7333333333333334,10
hike,action_0,high,1,low,-1.25,0.873212459828649,-0.4166666666666667,10
hike,action_0,high,1,high,2.64,0.17999999999999997,0.88,10
hike,action_0,high,2,low,-0.2,0.4000000000000001,-0.06666666666666667,10
hike,action_0,high,2,high,2.55,0.15,0.85,10
hike,action_0,high,3,low,-1.7,0.6403124237432849,-0.5666666666666667,10
hike,action_0,high,3,high,3.0,0.0,1.0,10
hike,action_0,high,4,low,0.0,0.0,0.0,10
hike,action_0,high,4,high,-1.5,0.4472135954999579,-0.5,10
hike,action_0,high,5,low,-1.25,0.873212459828649,-0.4166666666666667,10
hike,action_0,high,5,high,2.7,0.1732050807568877,0.9,10
hike,action_0,high,6,low,-0.8,0.33166247903554,-0.26666666666666666,10
hike,action_0,high,6,high,2.0,0.0,0.6666666666666666,10
hike,action_0,high,7,low,0.0,0.0,0.0,10
hike,action_0,high,7,high,-3.0,0.0,-1.0,10
hike,action_0,high,8,low,-0.95,0.15,-0.31666666666666665,10
hike,action_0,high,8,high,0.2,0.4000000000000001,0.06666666666666667,10
hike,action_1,low,0,low,0.0,0.0,0.0,10
hike,action_1,low,0,high,-1.9,0.3,-0.6333333333333333,10
hike,action_1,low,1,low,0.0,0.0,0.0,10
hike,action_1,low,1,high,-2.2,0.8717797887081347,-0.7333333333333334,10
hike,action_1,low,2,low,-0.7,0.45825756949558405,-0.2333333333333333,10
hike,action_1,low,2,high,0.0,0.0,0.0,10
hike,action_1,low,3,low,-0.85,0.634428877022476,-0.2833333333333333,10
hike,action_1,low,3,high,2.82,0.060000000000000046,0.94,10
hike,action_1,low,4,low,-0.2,0.4000000000000001,-0.06666666666666667,10
hike,action_1,low,4,high,2.67,0.17916472867168912,0.89,10
hike,action_1,low,5,low,-1.0,0.6324555320336759,-0.3333333333333333,10
hike,action_1,low,5,high,0.4,0.66332495807108,0.13333333333333333,10
hike,action_1,low,6,low,0.0,0.0,0.0,10
hike,action_1,low,6,high,-1.8,0.4,-0.6,10
hike,action_1,low,7,low,-0.7,0.6403124237432849,-0.2333333333333333,10
hike,action_1,low,7,high,2.4,0.24494897427831774,0.7999999999999999,10
hike,action_1,high,0,low,0.0,0.0,0.0,10
hike,action_1,high,0,high,-1.9,0.3,-0.6333333333333333,10
hike,action_1,high,1,low,-1.25,0.873212459828649,-0.4166666666666667,10
hike,action_1,high,1,high,2.64,0.17999999999999997,0.88,10
hike,action_1,high,2,low,0.0,0.0,0.0,10
hike,action_1,high,2,high,-3.0,0.0,-1.0,10
hike,action_1,high,3,low,-1.7,0.6403124237432849,-0.5666666666666667,10
hike,action_1,high,3,high,3.0,0.0,1.0,10
hike,action_1,high,4,low,-0.7,0.6403124237432849,-0.2333333333333333,10
hike,action_1,high,4,high,2.4,0.24494897427831774,0.7999999999999999,10
hike,action_1,high,5,low,-1.7,0.6403124237432849,-0.5666666666666667,10
hike,action_1,high,5,high,2.55,0.15,0.85,10
hike,action_1,high,6,low,0.0,0.0,0.0,10
hike,action_1,high,6,high,0.0,0.0,0.0,10
hike,action_1,high,7,low,0.0,0.0,0.0,10
hike,action_1,high,7,high,-2.8,0.39999999999999997,-0.9333333333333332,10
hike,action_1,high,8,low,-0.2,0.4000000000000001,-0.06666666666666667,10
hike,action_1,high,8,high,2.67,0.17916472867168912,0.89,10
hike,action_2,low,0,low,0.0,0.0,0.0,10
hike,action_2,low,0,high,-1.9,0.3,-0.6333333333333333,10
hike,action_2,low,1,low,0.0,0.0,0.0,10
hike,action_2,low,1,high,-2.2,0.8717797887081347,-0.7333333333333334,10
hike,action_2,low,2,low,-0.7,0.45825756949558405,-0.2333333333333333,10
hike,action_2,low,2,high,0.0,0.0,0.0,10
hike,action_2,low,3,low,0.0,0.0,0.0,10
hike,action_2,low,3,high,-1.5,0.4472135954999579,-0.5,10
hike,action_2,low,4,low,0.0,0.0,0.0,10
hike,action_2,low,4,high,0.0,0.0,0.0,10
hike,action_2,low,5,low,-0.7,0.6403124237432849,-0.2333333333333333,10
hike,action_2,low,5,high,2.4899999999999998,0.20712315177207974,0.83,10
hike,action_2,low,6,low,0.0,0.0,0.0,10
hike,action_2,low,6,high,-1.6,0.48989794855663565,-0.5333333333333333,10
hike,action_2,low,7,low,-0.85,0.634428877022476,-0.2833333333333333,10
hike,action_2,low,7,high,2.82,0.060000000000000046,0.94,10
hike,action_2,low,8,low,0.0,0.0,0.0,10
hike,action_2,low,8,high,-2.1,0.3,-0.7000000000000001,10
hike,action_2,high,0,low,0.0,0.0,0.0,10
hike,action_2,high,0,high,-1.9,0.3,-0.6333333333333333,10
hike,action_2,high,1,low,-1.25,0.873212459828649,-0.4166666666666667,10
hike,action_2,high,1,high,2.7,0.1732050807568877,0.9,10
hike,action_2,high,2,low,0.0,0.0,0.0,10
hike,action_2,high,2,high,-1.3,0.6403124237432849,-0.43333333333333335,10
hike,action_2,high,3,low,-1.7,0.6403124237432849,-0.5666666666666667,10
hike,action_2,high,3,high,3.0,0.0,1.0,10
hike,action_2,high,4,low,0.0,0.0,0.0,10
hike,action_2,high,4,high,-3.0,0.0,-1.0,10
hike,action_2,high,5,low,-0.7,0.6403124237432849,-0.2333333333333333,10
hike,action_2,high,5,high,2.4,0.24494897427831774,0.7999999999999999,10
hike,action_2,high,6,low,0.0,0.0,0.0,10
hike,action_2,high,6,high,-2.9,0.3,-0.9666666666666667,10
hike,action_2,high,7,low,-0.7,0.6403124237432849,-0.2333333333333333,10
hike,action_2,high,7,high,2.67,0.17916472867168912,0.89,10
hike,action_2,high,8,low,-0.95,0.722841614740048,-0.31666666666666665,10
hike,action_2,high,8,high,0.75,0.6800735254367721,0.25,10
hike,action_3,low,0,low,0.0,0.0,0.0,10
hike,action_3,low,0,high,-1.9,0.3,-0.6333333333333333,10
hike,action_3,low,1,low,0.0,0.0,0.0,10
hike,action_3,low,1,high,0.0,0.0,0.0,10
hike,action_3,low,2,low,0.0,0.0,0.0,10
hike,action_3,low,2,high,-1.6,0.48989794855663565,-0.5333333333333333,10
hike,action_3,low,3,low,0.0,0.0,0.0,10
hike,action_3,low,3,high,-1.1,0.3,-0.3666666666666667,10
hike,action_3,low,4,low,0.0,0.0,0.0,10
hike,action_3,low,4,high,-2.2,0.8717797887081347,-0.7333333333333334,10
hike,action_3,low,5,low,-0.7,0.45825756949558405,-0.2333333333333333,10
hike,action_3,low,5,high,0.0,0.0,0.0,10
hike,action_3,low,6,low,-0.85,0.634428877022476,-0.2833333333333333,10
hike,action_3,low,6,high,2.82,0.060000000000000046,0.94,10
hike,action_3,low,7,low,0.0,0.0,0.0,10
hike,action_3,low,7,high,-1.5,0.4472135954999579,-0.5,10
hike,action_3,low,8,low,-0.6,0.43588989435406733,-0.19999999999999998,10
hike,action_3,low,8,high,0.6,0.48989794855663565,0.19999999999999998,10
hike,action_3,high,0,low,0.0,0.0,0.0,10
hike,action_3,high,0,high,-1.9,0.3,-0.6333333333333333,10
hike,action_3,high,1,low,-0.95,0.722841614740048,-0.31666666666666665,10
hike,action_3,high,1,high,0.9,0.8,0.3,10
hike,action_3,high,2,low,0.0,0.0,0.0,10
hike,action_3,high,2,high,-3.0,0.0,-1.0,10
hike,action_3,high,3,low,-1.7,0.6403124237432849,-0.5666666666666667,10
hike,action_3,high,3,high,3.0,0.0,1.0,10
hike,action_3,high,4,low,0.0,0.0,0.0,10
hike,action_3,high,4,high,-1.5,0.6708203932499369,-0.5,10
hike,action_3,high,5,low,-0.2,0.4000000000000001,-0.06666666666666667,10
hike,action_3,high,5,high,2.67,0.17916472867168912,0.89,10
hike,action_3,high,6,low,-0.95,0.722841614740048,-0.31666666666666665,10
hike,action_3,high,6,high,0.55,0.722841614740048,0.18333333333333335,10
hike,action_3,high,7,low,-1.25,0.873212459828649,-0.4166666666666667,10
hike,action_3,high,7,high,2.64,0.17999999999999997,0.88,10
hike,action_3,high,8,low,0.0,0.0,0.0,10
hike,action_3,high,8,high,-2.9,0.3,-0.9666666666666667,10
oysters,action_0,low,0,low,-0.1,0.30000000000000004,-0.03333333333333333,10
oysters,action_0,low,0,high,3.0,0.0,1.0,10
oysters,action_0,low,1,low,-0.1,0.30000000000000004,-0.03333333333333333,10
oysters,action_0,low,1,high,2.35,0.22912878474779202,0.7833333333333333,10
oysters,action_0,low,2,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_0,low,2,high,-3.0,0.0,-1.0,10
oysters,action_0,low,3,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_0,low,3,high,-3.0,0.0,-1.0,10
oysters,action_0,low,4,low,0.0,0.4472135954999579,0.0,10
oysters,action_0,low,4,high,-3.0,0.0,-1.0,10
oysters,action_0,low,5,low,-0.1,0.5385164807134505,-0.03333333333333333,10
oysters,action_0,low,5,high,3.0,0.0,1.0,10
oysters,action_0,low,6,low,-0.1,0.5385164807134505,-0.03333333333333333,10
oysters,action_0,low,6,high,2.0,0.0,0.6666666666666666,10
oysters,action_0,low,7,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_0,low,7,high,-3.0,0.0,-1.0,10
oysters,action_0,high,0,low,-0.1,0.30000000000000004,-0.03333333333333333,10
oysters,action_0,high,0,high,3.0,0.0,1.0,10
oysters,action_0,high,1,low,-0.4,0.4898979485566356,-0.13333333333333333,10
oysters,action_0,high,1,high,1.0,0.0,0.3333333333333333,10
oysters,action_0,high,2,low,-0.8,1.1661903789690602,-0.26666666666666666,10
oysters,action_0,high,2,high,2.1,0.3,0.7000000000000001,10
oysters,action_0,high,3,low,-1.1,1.044030650891055,-0.3666666666666667,10
oysters,action_0,high,3,high,-2.0,0.0,-0.6666666666666666,10
oysters,action_0,high,4,low,0.0,0.4472135954999579,0.0,10
oysters,action_0,high,4,high,-3.0,0.0,-1.0,10
oysters,action_0,high,5,low,-0.1,0.5385164807134505,-0.03333333333333333,10
oysters,action_0,high,5,high,3.0,0.0,1.0,10
oysters,action_0,high,6,low,0.0,0.7745966692414834,0.0,10
oysters,action_0,high,6,high,3.0,0.0,1.0,10
oysters,action_0,high,7,low,-0.1,0.5385164807134505,-0.03333333333333333,10
oysters,action_0,high,7,high,2.0,0.0,0.6666666666666666,10
oysters,action_0,high,8,low,-0.2,0.4000000000000001,-0.06666666666666667,10
oysters,action_0,high,8,high,1.3,0.24494897427831783,0.43333333333333335,10
oysters,action_0,high,9,low,0.0,0.4472135954999579,0.0,10
oysters,action_0,high,9,high,-3.0,0.0,-1.0,10
oysters,action_1,low,0,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_1,low,0,high,-3.0,0.0,-1.0,10
oysters,action_1,low,1,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_1,low,1,high,-3.0,0.0,-1.0,10
oysters,action_1,low,2,low,-0.1,0.30000000000000004,-0.03333333333333333,10
oysters,action_1,low,2,high,2.35,0.22912878474779202,0.7833333333333333,10
oysters,action_1,low,3,low,-0.2,0.4000000000000001,-0.06666666666666667,10
oysters,action_1,low,3,high,0.0,0.0,0.0,10
oysters,action_1,low,4,low,0.0,0.4472135954999579,0.0,10
oysters,action_1,low,4,high,-3.0,0.0,-1.0,10
oysters,action_1,low,5,low,0.0,0.4472135954999579,0.0,10
oysters,action_1,low,5,high,-3.0,0.0,-1.0,10
oysters,action_1,low,6,low,-0.1,0.30000000000000004,-0.03333333333333333,10
oysters,action_1,low,6,high,2.0,0.0,0.6666666666666666,10
oysters,action_1,low,7,low,0.0,0.4472135954999579,0.0,10
oysters,action_1,low,7,high,2.35,0.22912878474779202,0.7833333333333333,10
oysters,action_1,low,8,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_1,low,8,high,-3.0,0.0,-1.0,10
oysters,action_1,low,9,low,-0.1,0.30000000000000004,-0.03333333333333333,10
oysters,action_1,low,9,high,2.0,0.0,0.6666666666666666,10
oysters,action_1,high,0,low,0.0,0.7745966692414834,0.0,10
oysters,action_1,high,0,high,2.55,0.2692582403567252,0.85,10
oysters,action_1,high,1,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_1,high,1,high,-3.0,0.0,-1.0,10
oysters,action_1,high,2,low,0.0,0.4472135954999579,0.0,10
oysters,action_1,high,2,high,-3.0,0.0,-1.0,10
oysters,action_1,high,3,low,-0.8,1.1661903789690602,-0.26666666666666666,10
oysters,action_1,high,3,high,3.0,0.0,1.0,10
oysters,action_1,high,4,low,-0.2,0.4000000000000001,-0.06666666666666667,10
oysters,action_1,high,4,high,0.0,0.0,0.0,10
oysters,action_1,high,5,low,-1.1,1.044030650891055,-0.3666666666666667,10
oysters,action_1,high,5,high,-2.0,0.0,-0.6666666666666666,10
oysters,action_1,high,6,low,0.0,0.7745966692414834,0.0,10
oysters,action_1,high,6,high,3.0,0.0,1.0,10
oysters,action_1,high,7,low,-0.1,0.5385164807134505,-0.03333333333333333,10
oysters,action_1,high,7,high,2.35,0.22912878474779202,0.7833333333333333,10
oysters,action_1,high,8,low,-0.3,0.45825756949558405,-0.09999999999999999,10
oysters,action_1,high,8,high,1.0,0.0,0.3333333333333333,10
oysters,action_2,low,0,low,-0.9,1.1357816691600546,-0.3,10
oysters,action_2,low,0,high,-1.0,0.0,-0.3333333333333333,10
oysters,action_2,low,1,low,0.0,0.7745966692414834,0.0,10
oysters,action_2,low,1,high,2.45,0.2692582403567252,0.8166666666666668,10
oysters,action_2,low,2,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_2,low,2,high,-3.0,0.0,-1.0,10
oysters,action_2,low,3,low,-0.1,0.30000000000000004,-0.03333333333333333,10
oysters,action_2,low,3,high,0.15,0.22912878474779197,0.049999999999999996,10
oysters,action_2,low,4,low,-0.1,0.30000000000000004,-0.03333333333333333,10
oysters,action_2,low,4,high,2.0,0.0,0.6666666666666666,10
oysters,action_2,low,5,low,-0.1,0.5385164807134505,-0.03333333333333333,10
oysters,action_2,low,5,high,2.35,0.22912878474779202,0.7833333333333333,10
oysters,action_2,low,6,low,0.0,0.4472135954999579,0.0,10
oysters,action_2,low,6,high,-3.0,0.0,-1.0,10
oysters,action_2,low,7,low,-0.1,0.5385164807134505,-0.03333333333333333,10
oysters,action_2,low,7,high,2.0,0.0,0.6666666666666666,10
oysters,action_2,low,8,low,-0.5,0.5,-0.16666666666666666,10
oysters,action_2,low,8,high,-2.0,0.0,-0.6666666666666666,10
oysters,action_2,high,0,low,0.0,0.4472135954999579,0.0,10
oysters,action_2,high,0,high,-3.0,0.0,-1.0,10
oysters,action_2,high,1,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_2,high,1,high,-3.0,0.0,-1.0,10
oysters,action_2,high,2,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_2,high,2,high,-3.0,0.0,-1.0,10
oysters,action_2,high,3,low,0.0,0.7745966692414834,0.0,10
oysters,action_2,high,3,high,2.35,0.22912878474779202,0.7833333333333333,10
oysters,action_2,high,4,low,-0.1,0.5385164807134505,-0.03333333333333333,10
oysters,action_2,high,4,high,3.0,0.0,1.0,10
oysters,action_2,high,5,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_2,high,5,high,-3.0,0.0,-1.0,10
oysters,action_2,high,6,low,-0.1,0.5385164807134505,-0.03333333333333333,10
