scenario_label,observed_action,effort_condition,intimacy_condition,alt_idx,action_text,is_share
oysters,action_1,low,75,2,eat oysters together from one plate,1
oysters,action_1,high,75,0,take turns eating whole oysters,0
oysters,action_1,high,75,1,eat oysters directly from the shared platter,1
oysters,action_1,high,75,2,choose one type of oyster to share and order multiple of that type,1
oysters,action_1,high,75,3,"order two of the oyster platter, one for each person",0
oysters,action_1,high,50,0,take turns eating whole oysters,0
oysters,action_1,high,50,1,order two separate platters and eat individually,0
oysters,action_1,high,50,2,"eat directly from the same plate, sharing the oysters",1
oysters,action_1,high,0,0,take turns eating whole oysters from a single plate,1
oysters,action_1,high,0,1,order separate oyster platters,0
oysters,action_1,high,0,2,eat directly from the shared platter without extra plates,1
oysters,action_0,low,75,0,"alternate oysters, taking turns eating one from each type",1
oysters,action_0,low,75,1,cut the oysters in half and share each type,1
oysters,action_0,low,75,2,"Jay eats all of one type, Will eats all of another",0
oysters,action_0,low,75,3,"they ask the server to split the platter in half, with each person getting some of each type",0
oysters,action_0,low,75,4,"one person eats all the oysters, the other doesn't have any",0
oysters,action_1,high,100,0,take turns eating whole oysters from a single plate,1
oysters,action_1,high,100,1,order two separate oyster platters,0
oysters,action_1,high,100,2,eat directly from the shared platter without splitting,1
oysters,action_1,high,100,3,choose a few types to share and order full portions of the rest,1
oysters,action_2,low,50,0,take turns eating whole oysters,0
oysters,action_2,low,50,1,divide oysters onto separate plates,0
oysters,action_2,low,50,2,order separate oyster platters,0
oysters,action_2,low,50,3,eat from the same plate but use separate forks,1
oysters,action_2,low,0,0,order separate platters,0
oysters,action_2,low,0,1,alternate oysters,1
oysters,action_2,low,0,2,one person eats the whole platter,0
oysters,action_2,low,0,3,ask for extra plates to divide oysters,1
oysters,action_2,high,0,0,order separate oyster platters,0
oysters,action_2,high,0,1,ask the server for extra plates and wait,1
oysters,action_2,high,0,2,take turns eating whole oysters,0
oysters,action_2,high,50,0,ask the server for extra plates and utensils to divide the oysters,1
oysters,action_2,high,50,1,take turns eating whole oysters,0
oysters,action_2,high,50,2,order separate oyster platters,0
oysters,action_2,high,50,3,have one person eat all the oysters,0
oysters,action_2,low,100,0,take turns eating whole oysters,0
oysters,action_2,low,100,1,divide the oysters onto separate plates and eat from their own,0
oysters,action_2,low,100,2,order separate platters and eat their own,0
oysters,action_2,low,100,3,"eat together from a single plate, using their own forks",1
social,action_0,low,50,0,Sonia takes the ice cream cone and eats it herself,0
social,action_0,low,50,1,Alan takes the ice cream cone and eats it himself,0
social,action_0,low,50,2,"They share the ice cream cone, using the spoons to take turns eating it",1
social,action_0,low,50,3,They cut the ice cream cone in half and each eat a portion,1
social,action_0,low,0,0,Sonia takes the ice cream cone and eats it,0
social,action_0,low,0,1,Alan takes the ice cream cone and eats it,0
social,action_0,low,0,2,They share the ice cream cone using the spoons,1
social,action_0,low,0,3,They cut the ice cream cone in half and each eat a portion,1
social,action_0,low,75,0,Sonia takes the ice cream cone and Alan doesn't have any,0
social,action_0,low,75,1,Alan takes the ice cream cone and Sonia doesn't have any,0
social,action_0,low,75,2,They share the ice cream cone using the spoons,1
social,action_0,low,75,3,They cut the ice cream cone in half and each eat a portion,1
social,action_0,low,100,0,Sonia takes the ice cream cone and eats it alone,0
social,action_0,low,100,1,Alan takes the ice cream cone and eats it alone,0
social,action_0,low,100,2,"They share the ice cream cone, taking turns eating it",1
social,action_0,low,100,3,They cut the ice cream cone in half and each eat a part,1
social,action_0,high,0,0,Sonia takes the ice cream cone,0
social,action_0,high,0,1,Alan takes the ice cream cone,0
social,action_0,high,0,2,They share the ice cream cone,1
social,action_0,high,0,3,They ask the host if there are any more ice cream cones available,0
social,action_0,high,75,0,Sonia takes the ice cream cone,0
social,action_0,high,75,1,Alan takes the ice cream cone,0
social,action_0,high,75,2,They share the ice cream cone,1
social,action_0,high,50,0,Sonia takes the ice cream cone,0
social,action_0,high,50,1,Alan takes the ice cream cone,0
social,action_0,high,50,2,They share the ice cream cone,1
social,action_0,high,50,3,One of them goes to get spoons so they can share other desserts,1
oysters,action_2,low,75,0,Alternate biting the whole oyster,0
oysters,action_2,low,75,1,Cut the oyster in half with a fork and knife,1
oysters,action_2,low,75,2,Order separate platters,0
oysters,action_2,low,75,3,Take turns eating whole oysters,0
oysters,action_2,low,75,4,Ask the server to divide the oysters onto separate plates,1
oysters,action_2,high,75,0,Ask the server for extra small plates and wait for them to arrive,1
oysters,action_2,high,75,1,Take turns eating whole oysters,0
oysters,action_2,high,75,2,Have one person eat all the oysters and describe them to the other,0
oysters,action_2,high,75,3,Order a double portion of one type of oyster to share,1
social,action_1,low,50,0,Sonia eats the ice cream cone alone,0
social,action_1,low,50,1,Alan eats the ice cream cone alone,0
social,action_1,low,50,2,They decide to skip the ice cream and have cookies instead,0
social,action_1,low,50,3,They cut the ice cream cone in half and each eat a portion,1
social,action_0,high,100,0,Sonia takes the ice cream cone and eats it,0
social,action_0,high,100,1,Alan takes the ice cream cone and eats it,0
social,action_0,high,100,2,They share the ice cream cone,1
social,action_0,high,100,3,They ask the hosts for another ice cream or a different dessert,1
social,action_1,low,100,0,Sonia eats the ice cream cone alone,0
social,action_1,low,100,1,Alan eats the ice cream cone alone,0
social,action_1,low,100,2,They decide to forgo the ice cream and choose cookies instead,0
social,action_1,low,100,3,They cut the ice cream cone in half and eat their respective halves,1
social,action_1,low,0,0,One person eats the ice cream cone alone,0
social,action_1,low,0,1,They decide to get cookies instead,0
social,action_1,low,0,2,One person gives the other the ice cream cone and they eat it alone,0
social,action_1,low,0,3,They cut the ice cream cone in half to share,1
social,action_1,low,75,0,Sonia eats the ice cream cone alone,0
social,action_1,low,75,1,Alan eats the ice cream cone alone,0
social,action_1,low,75,2,They decide to skip the ice cream and have cookies instead,0
social,action_1,low,75,3,They ask if there's any way to get another ice cream cone,0
social,action_1,high,50,0,Sonia eats the ice cream cone alone,0
social,action_1,high,50,1,Alan eats the ice cream cone alone,0
social,action_1,high,50,2,"They decide to share a different dessert, like cookies",1
social,action_1,high,50,3,They abandon the ice cream cone and look for other food options,0
social,action_1,high,100,0,Sonia eats the ice cream cone alone,0
social,action_1,high,100,1,Alan eats the ice cream cone alone,0
social,action_1,high,100,2,"They decide to share a different dessert, like cookies, instead of the ice cream cone",1
social,action_1,high,100,3,They abandon the idea of having a dessert together,0
oysters,action_2,high,100,0,ask the server for extra plates and utensils to divide the oysters,1
oysters,action_2,high,100,1,take turns eating whole oysters,0
oysters,action_2,high,100,2,order separate oyster platters,0
oysters,action_2,high,100,3,choose a few types to share and have one person eat the rest,1
social,action_2,low,50,0,Sonia eats the cone and Alan gets cookies,0
social,action_2,low,50,1,Alan eats the cone and Sonia gets cookies,0
social,action_2,low,50,2,They decide to split other desserts like cookies,1
social,action_2,low,50,3,They use spoons to split the ice cream into two bowls,1
social,action_1,high,75,0,Sonia eats the ice cream cone alone,0
social,action_1,high,75,1,Alan eats the ice cream cone alone,0
social,action_1,high,75,2,They decide to forgo the ice cream and have cookies instead,0
social,action_1,high,75,3,"They take turns eating the ice cream cone, using one spoon",1
social,action_2,low,0,0,Sonia eats the ice cream cone and Alan gets a cookie,0
social,action_2,low,0,1,Alan eats the ice cream cone and Sonia gets a cookie,0
social,action_2,low,0,2,They decide to not eat the ice cream cone and both get cookies instead,0
social,action_2,low,0,3,They cut the ice cream cone in half and each eat a portion,1
social,action_2,low,100,0,Sonia eats the ice cream cone by herself,0
social,action_2,low,100,1,Alan eats the ice cream cone by himself,0
social,action_2,low,100,2,"They decide to get cookies instead, eating them together",1
social,action_2,low,100,3,They put the ice cream cone aside and do not eat it,0
social,action_2,low,75,0,Sonia eats the cone and Alan gets a cookie,0
social,action_2,low,75,1,Alan eats the cone and Sonia gets a cookie,0
social,action_2,low,75,2,They decide to split the other desserts instead,1
social,action_2,low,75,3,They put the ice cream in a bowl and share it with two spoons,1
social,action_1,high,0,0,Sonia eats the ice cream cone alone,0
social,action_1,high,0,1,Alan eats the ice cream cone alone,0
social,action_1,high,0,2,"They decide to share a different dessert, like cookies",1
social,action_1,high,0,3,They abandon the ice cream cone and do not eat it,0
social,action_2,high,0,0,"Sonia takes the cone and eats it, leaving Alan to choose a cookie",0
social,action_2,high,0,1,"Alan takes the cone and eats it, leaving Sonia to choose a cookie",0
social,action_2,high,0,2,They decide to forgo the ice cream cone and both choose cookies instead,1
social,action_2,high,0,3,They ask the hosts if there are any more ice cream cones available in the back,1
social,action_2,high,75,0,Sonia eats the ice cream cone by herself,0
social,action_2,high,75,1,Alan eats the ice cream cone by himself,0
social,action_2,high,75,2,They decide to get cookies instead,1
social,action_2,high,75,3,They cut the ice cream cone in half to share,1
social,action_2,high,75,4,They leave the dessert table and don't have any dessert,0
social,action_2,high,100,0,Sonia eats the ice cream cone and Alan gets a cookie,0
social,action_2,high,100,1,Alan eats the ice cream cone and Sonia gets a cookie,0
social,action_2,high,100,2,They decide to forgo the ice cream and both get cookies instead,1
social,action_2,high,100,3,They cut the cone in half and each eat a portion,1
soup,action_0,low,75,0,ask for extra bowls to share both soups,1
soup,action_0,low,75,1,Christina tries some of Tanya's lentil soup from her bowl,1
soup,action_0,low,75,2,Tanya tries some of Christina's chicken noodle soup from her bowl,1
soup,action_0,low,75,3,they decide not to eat their soups and order a different starter instead,0
soup,action_0,high,0,0,They ask the server for extra bowls to split each other's soups,1
soup,action_0,high,0,1,One person offers the other a taste of their soup without splitting,1
soup,action_0,high,0,2,They decide not to eat their soups due to the hassle of sharing,0
soup,action_0,low,100,0,ask for extra bowls to share each other's soup,1
soup,action_0,low,100,1,Christina eats Tanya's lentil soup and Tanya eats nothing,0
soup,action_0,low,100,2,neither of them eats their soup,0
soup,action_0,low,100,3,Tanya eats Christina's chicken noodle soup and Christina eats nothing,0
soup,action_0,high,75,0,swap soups to try each other's,1
soup,action_0,high,75,1,Christina gives some of her soup to Tanya,1
soup,action_0,high,75,2,Tanya gives some of her soup to Christina,1
soup,action_0,high,75,3,leave soups untouched,0
soup,action_0,low,50,0,ask for extra bowls to share each other's soup,1
soup,action_0,low,50,1,Christina eats Tanya's soup and Tanya eats nothing,0
soup,action_0,low,50,2,Tanya eats Christina's soup and Christina eats nothing,0
soup,action_0,low,50,3,they decide not to eat any soup,0
soup,action_0,high,100,0,swap soups after a few spoonfuls to try each other's,1
soup,action_0,high,100,1,Christina gives some of her chicken noodle soup to Tanya,1
soup,action_0,high,100,2,Tanya gives some of her lentil soup to Christina,1
soup,action_0,high,100,3,they pour half of each soup into one bowl and share the combined soup,1
soup,action_0,low,0,0,ask for extra bowls to share each other's soups,1
soup,action_0,low,0,1,Christina offers Tanya a taste of her chicken noodle soup,1
soup,action_0,low,0,2,Tanya eats Christina's soup instead of her own,0
soup,action_0,low,0,3,they decide not to eat their soups and order something else,0
social,action_2,high,50,0,Sonia eats the ice cream cone while Alan gets a cookie,0
social,action_2,high,50,1,Alan eats the ice cream cone while Sonia gets a cookie,0
social,action_2,high,50,2,They decide to forgo the ice cream and both get cookies instead,1
social,action_2,high,50,3,They cut the ice cream cone in half and each eat a portion,1
social,action_2,high,50,4,One of them gives the other the ice cream cone and they don't get any dessert,0
soup,action_0,high,50,0,Christina and Tanya swap soups to try each other's,1
soup,action_0,high,50,1,One person lets the other try a spoonful of their soup,1
soup,action_0,high,50,2,They ask the server for extra spoons to share tastes,1
soup,action_0,high,50,3,Christina eats Tanya's soup and Tanya eats nothing,0
soup,action_0,high,50,4,Tanya eats Christina's soup and Christina eats nothing,0
soup,action_1,low,0,0,try some of the other person's soup without asking,0
soup,action_1,low,0,1,ask the server for a spoonful of the other person's soup to try,0
soup,action_1,low,0,2,order a single serving of each soup to share,1
soup,action_1,low,0,3,eat their own soup without offering any to the other person,0
soup,action_1,low,50,0,try each other's soup directly from each other's bowls,1
soup,action_1,low,50,1,not share soups at all and eat their own,0
soup,action_1,low,50,2,order a third soup to share together,1
soup,action_1,low,50,3,ask the server if they can get a small taste of the other's soup,1
soup,action_1,high,0,0,Christina eats her chicken noodle soup and Tanya eats her lentil soup without offering any to each other,0
soup,action_1,high,0,1,Christina offers Tanya a taste of her chicken noodle soup from her own bowl,1
soup,action_1,high,0,2,They decide not to share and finish their own soups,0
soup,action_1,high,0,3,One person finishes their soup and then tries some of the other's,0
soup,action_1,low,75,0,Christina and Tanya eat their soups without offering any to each other,0
soup,action_1,low,75,1,Christina offers Tanya a taste of her chicken noodle soup from her own bowl,1
soup,action_1,low,75,2,They decide to order a third soup to share between them,1
soup,action_1,low,75,3,Christina and Tanya refuse to share their soups and don't even discuss the possibility,0
soup,action_1,low,100,0,eat their own soups without offering any to the other,0
soup,action_1,low,100,1,ask the server to split one of the soups into two bowls,1
soup,action_1,low,100,2,Christina eats Tanya's lentil soup and Tanya eats Christina's chicken noodle soup,0
soup,action_1,low,100,3,they decide to order a third soup to share,1
soup,action_1,high,75,0,eat their own soups without sharing,0
soup,action_1,high,75,1,Christina eats Tanya's lentil soup and Tanya eats Christina's chicken noodle soup,0
soup,action_1,high,75,2,they take turns tasting from each other's bowl,1
soup,action_1,high,75,3,one person finishes their soup and then tries the other's,0
soup,action_1,high,100,0,eat their own soups without sharing,0
soup,action_1,high,100,1,"Christina eats all of her chicken noodle soup and Tanya eats all of her lentil soup, then they switch and Christina finishes Tanya's lentil soup and Tanya finishes Christina's chicken noodle soup",0
soup,action_1,high,100,2,they take turns tasting each other's soup from the original bowls,1
soup,action_2,low,75,0,eat only from their own bowl,0
soup,action_2,low,75,1,ask for extra bowls to split each soup,1
soup,action_2,low,75,2,"take turns tasting from each other's bowl, but not eating directly from them",1
soup,action_2,low,75,3,decide which soup to share and order an extra bowl for that one,1
soup,action_1,high,50,0,eat their own soups without sharing,0
soup,action_1,high,50,1,Christina gives some of her soup to Tanya to try,0
soup,action_1,high,50,2,Tanya gives some of her soup to Christina to try,0
soup,action_1,high,50,3,they decide to order a third soup to share instead,1
soup,action_2,low,0,0,eat from their own bowls only,0
soup,action_2,low,0,1,ask for extra bowls to split each soup,1
soup,action_2,low,0,2,take turns tasting each other's soup using their own spoons,1
soup,action_2,low,0,3,not taste each other's soup at all,0
soup,action_2,high,100,0,Christina eats only her chicken noodle soup,0
soup,action_2,high,100,1,Tanya eats only her lentil soup,0
soup,action_2,high,100,2,They ask the server for extra bowls to split the soups,1
soup,action_2,high,100,3,One person eats their soup and then the other person eats the other soup,0
soup,action_2,high,0,0,Christina eats only her chicken noodle soup,0
soup,action_2,high,0,1,Tanya eats only her lentil soup,0
soup,action_2,high,0,2,They ask the server for extra bowls to transfer some soup,1
soup,action_2,high,0,3,One person eats their soup and then the other eats theirs,0
wedding,action_0,low,0,0,Maxwell and Ralph ask each other if they want to try a bite of the other's dish,1
wedding,action_0,low,0,1,They decide to order one of each dish to share between them,1
wedding,action_0,low,0,2,"Maxwell offers Ralph a portion of his risotto, but Ralph declines",0
wedding,action_0,low,0,3,"Ralph offers to give Maxwell some of his salmon, and Maxwell accepts",1
soup,action_2,high,50,0,"Christina and Tanya eat only one bowl each, sticking to their own orders",0
soup,action_2,high,50,1,They ask the server for extra spoons to taste each other's soups without touching the same spoon,1
soup,action_2,high,50,2,One person tastes the other's soup and then they switch bowls,1
soup,action_2,high,50,3,"They decide to order a new soup to share, in addition to their own",1
soup,action_2,low,50,0,ask for extra bowls to split the soups,1
soup,action_2,low,50,1,eat from their own bowls only,0
soup,action_2,low,50,2,"switch bowls entirely, with Christina eating Tanya's lentil soup and Tanya eating Christina's chicken noodle soup",0
soup,action_2,low,50,3,ask the server to mix the two soups together in a new bowl to share,1
wedding,action_0,low,50,0,Maxwell and Ralph swap dishes halfway through the meal,1
wedding,action_0,low,50,1,Maxwell and Ralph order one of each dish to share,1
wedding,action_0,low,50,2,"One person doesn't eat, letting the other have both dishes",0
wedding,action_0,low,50,3,They ask the catering staff if they can get a small portion of each to share,1
wedding,action_0,low,75,0,Maxwell and Ralph decide to share both dishes,1
wedding,action_0,low,75,1,Maxwell and Ralph swap plates after a few bites to try each other's dish,1
wedding,action_0,low,75,2,One person eats alone while the other does not eat,0
wedding,action_0,low,75,3,They ask the catering staff if they can get a small portion of each to share,1
soup,action_2,low,100,0,Christina and Tanya each eat only from their own bowl,0
soup,action_2,low,100,1,They ask for extra bowls to split each soup in half,1
soup,action_2,low,100,2,"One person eats all of one soup, and the other eats all of the other soup",0
soup,action_2,low,100,3,"They take turns eating from one bowl, then switch to the other",1
soup,action_2,high,75,0,Christina eats only her chicken noodle soup,0
soup,action_2,high,75,1,Tanya eats only her lentil soup,0
soup,action_2,high,75,2,They ask the server for extra bowls to split the soups,1
soup,action_2,high,75,3,One person finishes their soup before the other starts eating the other's soup,0
wedding,action_0,high,75,0,"Maxwell and Ralph share both dishes, using their existing utensils to take turns",1
wedding,action_0,high,75,1,"Maxwell gives some of his risotto to Ralph, but Ralph doesn't share his salmon",0
wedding,action_0,high,75,2,"Ralph gives some of his salmon to Maxwell, but Maxwell doesn't share his risotto",0
wedding,action_0,high,75,3,They ask someone at another table for an extra utensil to facilitate sharing,1
wedding,action_0,high,0,0,Ask to flag down a server for extra utensils to share dishes,1
wedding,action_0,high,0,1,Use their existing utensils to take small portions from each other's plates,1
wedding,action_0,high,0,2,Ralph gives his coconut curry salmon to Maxwell and goes without,0
wedding,action_0,high,0,3,Maxwell gives his mushroom risotto to Ralph and goes without,0
wedding,action_0,high,50,0,Maxwell and Ralph ask a server for extra utensils so they can share,1
wedding,action_0,high,50,1,Maxwell offers Ralph a bite of his mushroom risotto,1
wedding,action_0,high,50,2,Ralph offers Maxwell a bite of his coconut curry salmon,1
wedding,action_0,high,50,3,They decide to order another dish to share in addition to their own,1
wedding,action_0,high,50,4,One of them gets up to get utensils from another table or a nearby station,1
wedding,action_0,high,100,0,ask for extra utensils to share both dishes,1
wedding,action_0,high,100,1,Maxwell gives some of his risotto to Ralph,1
wedding,action_0,high,100,2,Ralph gives some of his salmon to Maxwell,1
wedding,action_0,high,100,3,they decide to switch dishes after a few bites,1
wedding,action_0,high,100,4,one of them goes without eating,0
wedding,action_0,low,100,0,They ask the waiter if they can get a small tasting portion of each dish to share,1
wedding,action_0,low,100,1,Maxwell and Ralph swap plates after a few bites to try each other's dish,1
wedding,action_0,low,100,2,"One person doesn't order a main course, and instead tries some of the other's food",1
wedding,action_0,low,100,3,They decide to order one of each and split both dishes in half,1
wedding,action_1,high,75,0,eat from each other's plates using their original utensils,1
wedding,action_1,high,75,1,not try any of the other's dish,0
wedding,action_1,high,75,2,offer to trade entire dishes,0
wedding,action_1,high,75,3,ask one person to finish their dish before the other tries some,0
wedding,action_1,low,100,0,Maxwell eats his mushroom risotto and Ralph eats his coconut curry salmon without sharing,0
wedding,action_1,low,100,1,They decide to order one dish to share between them,1
wedding,action_1,low,100,2,Maxwell and Ralph swap plates after receiving extra utensils,0
wedding,action_1,low,100,3,One person eats first and then the other person eats the remaining food,0
wedding,action_1,low,0,0,eat their own dishes separately without exchanging any food,0
wedding,action_1,low,0,1,ask the waiter to split one of the dishes in half for them to share,1
wedding,action_1,low,0,2,Maxwell eats Ralph's dish and Ralph eats Maxwell's dish,0
wedding,action_1,low,0,3,they decide to order a third dish to share between them,1
wedding,action_1,low,50,0,eat their own dishes without offering any to the other person,0
wedding,action_1,low,50,1,ask the waiter if they can get a small portion of both dishes,0
wedding,action_1,low,50,2,swap plates after receiving their orders,1
wedding,action_1,low,50,3,order the same dish to compare notes,1
wedding,action_1,low,75,0,Maxwell and Ralph decide to just stick with their own orders and not try each other's dish,0
wedding,action_1,low,75,1,They ask the catering staff if they can get a small sample of the other's dish to try,0
wedding,action_1,low,75,2,Maxwell and Ralph swap plates midway through the meal to try each other's dish,1
wedding,action_1,low,75,3,They order one of each dish to share between them from the start,1
wedding,action_1,high,50,0,Maxwell eats his risotto and Ralph eats his salmon without trying the other's dish,0
wedding,action_1,high,50,1,They take turns eating from each other's plates using their original utensils,1
wedding,action_1,high,50,2,One person finishes their meal and then tries the other's dish,0
wedding,action_1,high,50,3,They ask one of the servers for a taste of the other's dish,0
wedding,action_1,high,0,0,eat their own dishes separately without trying the other,0
wedding,action_1,high,0,1,ask one person to cut a portion of their dish and hand the other person the portion to eat with their fingers,1
wedding,action_1,high,0,2,Maxwell eats Ralph's dish and Ralph eats Maxwell's dish,0
wedding,action_1,high,0,3,neither person tries the other's dish and they wait for utensils to be available,0
wedding,action_1,high,100,0,eat their own dishes separately without sharing,0
wedding,action_1,high,100,1,take turns eating from each other's plate,1
wedding,action_1,high,100,2,ask one person to finish their dish while the other waits,0
wedding,action_1,high,100,3,eat directly from each other's plate without using extra utensils,1
wedding,action_2,high,0,0,Maxwell eats only his mushroom risotto,0
wedding,action_2,high,0,1,Ralph eats only his coconut curry salmon,0
wedding,action_2,high,0,2,They ask a server for additional utensils,1
wedding,action_2,high,0,3,One person finishes their meal before the other tries the other dish,0
wedding,action_2,low,50,0,Maxwell eats only from his own plate,0
wedding,action_2,low,50,1,Ralph eats only from his own plate,0
wedding,action_2,low,50,2,They ask the server for a small portion of each dish to share,1
wedding,action_2,low,50,3,One person offers the other a single bite from their plate,1
wedding,action_2,low,0,0,Maxwell and Ralph eat only from their own plates,0
wedding,action_2,low,0,1,They ask the catering staff for a small portion of each dish to share,1
wedding,action_2,low,0,2,"One person gives their plate to the other, letting them eat the whole dish",0
wedding,action_2,low,0,3,"They do not eat at all, refusing the main course",0
wedding,action_2,low,100,0,Maxwell eats only from his own plate,0
wedding,action_2,low,100,1,Ralph eats only from his own plate,0
wedding,action_2,low,100,2,They decide to order one of each dish to share from the start,1
wedding,action_2,low,100,3,"One person finishes their meal, then tries the other's dish if offered",0
wedding,action_2,low,75,0,Maxwell and Ralph decide to stick to their own plates and not try each other's food,0
wedding,action_2,low,75,1,They ask the catering staff for an extra plate to divide each dish in half and share,1
wedding,action_2,low,75,2,One person finishes their meal first and then tries the other's leftover food,0
wedding,action_2,low,75,3,"They order one of each dish to start, but then switch plates entirely after a few bites",1
wedding,action_2,high,75,0,Maxwell eats only his mushroom risotto,0
wedding,action_2,high,75,1,Ralph eats only his coconut curry salmon,0
wedding,action_2,high,75,2,They ask a server for extra utensils to use for tasting each other's dishes,1
wedding,action_2,high,75,3,They decide to order one of the dishes to share as an additional plate,1
wedding,action_2,high,50,0,Maxwell eats only his mushroom risotto and Ralph eats only his coconut curry salmon,0
wedding,action_2,high,50,1,They ask a server for extra utensils to use for tasting each other's dishes,1
wedding,action_2,high,50,2,One person finishes their meal and then tries the other's dish after they're done,0
wedding,action_2,high,50,3,They decide not to try each other's food at all,0
wedding,action_2,high,100,0,Maxwell eats only his mushroom risotto,0
wedding,action_2,high,100,1,Ralph eats only his coconut curry salmon,0
wedding,action_2,high,100,2,They ask a server for extra utensils to use for tasting each other's dishes,1
wedding,action_2,high,100,3,"They decide to order a new dish to share, if the venue allows it",1
